OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2092815,LOP240614001068,827 35TH AV,35TH AV,929AU,AUTO ON FIRE,1718392813000,"[-122.2253173, 37.7727601]",6063030,2108436,C,23X,CCD5,06/14/24  7:20:13 PM,1718392813000,23,4,2
2092816,LOP240614001070,49TH ST&LAWTON AV,ST&LAWTON AV,245,ASSAULT W/DEADLY WEA,1718392823000,"[-122.2570413, 37.8350203]",6054288,2131273,C,12X,CCD1,06/14/24  7:20:23 PM,1718395364000,12,2,1
2092817,LOP240614001071,820 34TH AV,34TH AV,929AU,AUTO ON FIRE,1718392893000,"[-122.2262344, 37.7730625]",6062767,2108551,C,23X,CCD5,06/14/24  7:21:33 PM,1718392893000,23,4,2
2092818,LOP240614001074,819 35TH AV,35TH AV,929,FIRE,1718392980000,"[-122.2253403, 37.7727075]",6063023,2108417,C,23X,CCD5,06/14/24  7:23:00 PM,1718393046000,23,4,2
2092819,LOP240614001073,34TH AV&E 9TH ST,AV&E 9TH ST,929AU,AUTO ON FIRE,1718392979000,"[-122.2262608, 37.7728561]",6062758,2108476,C,23X,CCD5,06/14/24  7:22:59 PM,1718392979000,23,4,2
2092820,LOP240614001075,427 E 19TH ST,E 19TH ST,415N,DISTURBANCE-NEIGHBOR,1718393043000,"[-122.2498913, 37.7995501]",6056111,2118321,C,17X,CCD2,06/14/24  7:24:03 PM,1718412901000,17,3,2
2092821,LOP240614001076,55TH AV&ROBERTS AV,AV&ROBERTS AV,SECCK,SECURITY CHECK,1718393065000,"[-122.1903879, 37.7764139]",6073148,2109582,C,28X,CCD6,06/14/24  7:24:25 PM,1718393188000,28,4,3
2092822,LOP240614001077,1905 FOOTHILL BLVD,FOOTHILL BLVD,911N,POLICE RELATED MATTE,1718393105000,"[-122.2394374, 37.7880446]",6059053,2114076,C,19X,CCD2,06/14/24  7:25:05 PM,1718393105000,19,3,2
2092823,LOP240614001078,NB COLISEUM ONRP WY&NB I880,COLISEUM ONRP WY&NB I880,929,FIRE,1718393105000,"[-122.2117435, 37.7582598]",6066856,2103085,C,26X,CCD6,06/14/24  7:25:05 PM,1718393106000,26,4,3
2092824,LOP240614001079,HIGH ST&NB I880,ST&NB I880,929,FIRE,1718393138000,"[-122.2201155, 37.7683917]",6064504,2106818,C,26X,CCD5,06/14/24  7:25:38 PM,1718393138000,26,4,3
2092825,LOP240614001080,29TH AV&SB I880,AV&SB I880,929,FIRE,1718393170000,"[-122.2334801, 37.7749696]",6060686,2109284,C,20X,CCD5,06/14/24  7:26:10 PM,1718393174000,20,3,2
2092826,LOP240614001081,740 36TH AV,36TH AV,929,FIRE,1718393185000,"[-122.2249907, 37.771364]",6063115,2107926,C,23X,CCD5,06/14/24  7:26:25 PM,1718393185000,23,4,2
2092827,LOP240614001082,3450 E 9TH ST,E 9TH ST,911C,911 HANG UP FROM CP,1718393209000,"[-122.2258331, 37.772769]",6062881,2108442,C,23X,CCD5,06/14/24  7:26:49 PM,1718396717000,23,4,2
2092828,LOP240614001083,742 45TH AV,45TH AV,911C,911 HANG UP FROM CP,1718393214000,"[-122.2184175, 37.7672409]",6064987,2106390,C,26X,CCD5,06/14/24  7:26:54 PM,1718421137000,26,4,3
2092829,LOP240614001085,NB HIGH OFFRP ST&NB I880,HIGH OFFRP ST&NB I880,929,FIRE,1718393261000,"[-122.2165859, 37.7637462]",6065493,2105108,C,26X,CCD5,06/14/24  7:27:41 PM,1718393557000,26,4,3
2092830,LOP240614001086,363 GRAND AV,GRAND AV,943,FIGHT,1718393268000,"[-122.255397, 37.8088459]",6054584,2121735,C,14X,CCD3,06/14/24  7:27:48 PM,1718394430000,14,2,2
2092831,LOP240614001087,913 35TH AV,35TH AV,415E,LOUD MUSIC,1718393305000,"[-122.2246011, 37.7735122]",6063242,2108706,C,23X,CCD5,06/14/24  7:28:25 PM,1718415693000,23,4,2
2092832,LOP240614001088,72ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1718393384000,"[-122.1882163, 37.7597391]",6073666,2103500,A,30X,CCD7,06/14/24  7:29:44 PM,1718450908000,30,5,3
2092833,LOP240614001089,856 MILTON ST,MILTON ST,415C,415 UNKNOWN,1718393425000,"[-122.2768253, 37.8169907]",6048451,2124817,C,07X,CCD3,06/14/24  7:30:25 PM,1718396117000,7,1,1
2092834,LOP240614001091,10111 INTERNATIONAL BLVD,INTERNATIONAL BLVD,245,ASSAULT W/DEADLY WEA,1718393507000,"[-122.1688445, 37.7420097]",6079150,2096945,P,32X,CCD7,06/14/24  7:31:47 PM,1718393531000,32,5,3
2092835,LOP240614001092,E 12TH ST&36TH AV,12TH ST&36TH AV,929,FIRE,1718393546000,"[-122.2223611, 37.7749568]",6063899,2109220,C,23X,CCD5,06/14/24  7:32:26 PM,1718393546000,23,4,2
2092836,LOP240614001093,7101 EDGEWATER DR,EDGEWATER DR,R10851,RECOVERED STOLEN VEH,1718393631000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/14/24  7:33:51 PM,1718393631000,31,5,3
2092837,LOP240614001094,4937 TELEGRAPH AV,TELEGRAPH AV,933R,ALARM-RINGER,1718393664000,"[-122.2626576, 37.8361342]",6052674,2131709,C,12X,CCD1,06/14/24  7:34:24 PM,1718397784000,12,2,1
2092838,LOP240614001095,MICHIGAN AV&SUNKIST DR,AV&SUNKIST DR,A10851,ATTEMPTED AUTO THEFT,1718393768000,"[-122.163583, 37.7693404]",6080848,2106868,C,30Y,CCD6,06/14/24  7:36:08 PM,1718394313000,30,5,3
2092839,LOP240614001096,7636 NEY AV,NEY AV,943,FIGHT,1718393804000,"[-122.1683952, 37.7682177]",6079450,2106484,C,30Y,CCD6,06/14/24  7:36:44 PM,1718398502000,30,5,3
2092840,LOP240614001097,1685 12TH ST,12TH ST,OMC,OAKLAND MUNICIPLE CO,1718393846000,"[-122.2973237, 37.8109914]",6042489,2122746,C,02Y,CCD3,06/14/24  7:37:26 PM,1718405086000,2,1,1
2092841,LOP240614001098,FRUITVALE AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,SECCK,SECURITY CHECK,1718393871000,"[-122.2161549, 37.8003535]",6065862,2118433,C,22X,CCD4,06/14/24  7:37:51 PM,1718397667000,22,3,2
2092842,LOP240614001099,1416 35TH AV,35TH AV,929AU,AUTO ON FIRE,1718393959000,"[-122.2227288, 37.7764869]",6063803,2109779,C,23X,CCD5,06/14/24  7:39:19 PM,1718393960000,23,4,2
2092843,LOP240614001100,4039 FULLINGTON ST,FULLINGTON ST,ASSIST,ASSIST,1718393980000,"[-122.200057, 37.7882179]",6070432,2113930,C,24Y,CCD4,06/14/24  7:39:40 PM,1718394520000,24,4,2
2092844,LOP240614001101,3501 SAN PABLO AV,SAN PABLO AV,MSDIAL,MISDIAL,1718394016000,"[-122.2782688, 37.8257917]",6048095,2128029,C,07X,CCD3,06/14/24  7:40:16 PM,1718394016000,7,1,1
2092845,LOP240614001102,506 INTERNATIONAL BLVD,INTERNATIONAL BLVD,245,ASSAULT W/DEADLY WEA,1718394045000,"[-122.2537299, 37.7957217]",6054976,2116948,C,19X,CCD2,06/14/24  7:40:45 PM,1718395240000,19,3,2
2092846,LOP240614001103,2042 81ST AV,81ST AV,975,STAND BY AND PRESERV,1718394142000,"[-122.1723636, 37.7600502]",6078250,2103531,C,30X,CCD6,06/14/24  7:42:22 PM,1718415763000,30,5,3
2092847,LOP240614001105,9404 PEACH ST,PEACH ST,602L,TRESPASS:,1718394329000,"[-122.1630063, 37.7516154]",6080900,2100412,C,35X,CCD7,06/14/24  7:45:29 PM,1718441876000,35,5,3
2092848,LOP240614001107,1223 34TH ST,34TH ST,242,BATTERY,1718394481000,"[-122.2816993, 37.8257399]",6047104,2128029,C,07X,CCD3,06/14/24  7:48:01 PM,1718405537000,7,1,1
2092849,LOP240614001109,1400 104TH AV,104TH AV,R10851,RECOVERED STOLEN VEH,1718394634000,"[-122.1674526, 37.7402523]",6079541,2096298,C,32X,CCD7,06/14/24  7:50:34 PM,1718467205000,32,5,3
2092850,LOP240614001110,5384 WENTWORTH AV,WENTWORTH AV,970B,AUTO BLOCKING DRIVEW,1718394638000,"[-122.201239, 37.7700116]",6069970,2107308,C,27Y,CCD6,06/14/24  7:50:38 PM,1718394638000,27,4,3
2092851,LOP240614001111,1720 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1718394667000,"[-122.2213856, 37.8002058]",6064350,2118407,C,16Y,CCD5,06/14/24  7:51:07 PM,1718394667000,16,3,2
2092852,LOP240614001112,455 7TH ST,7TH ST,484LP,STOLEN LICENSE PLATE,1718394760000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,06/14/24  7:52:40 PM,1718400139000,3,1,1
2092853,LOP240614001113,10850 MACARTHUR BLVD,MACARTHUR BLVD,HAZ,HAZARDOUS SITUATION/,1718394812000,"[-122.1501119, 37.7415951]",6084563,2096698,C,32Y,CCD7,06/14/24  7:53:32 PM,1718418962000,32,5,3
2092854,LOP240614001114,GRAND AV&HARRISON ST,AV&HARRISON ST,911N,POLICE RELATED MATTE,1718394909000,"[-122.2623741, 37.8109228]",6052583,2122529,C,04X,CCD3,06/14/24  7:55:09 PM,1718394978000,4,1,1
2092855,LOP240614001115,FOOTHILL BLVD&SEMINARY AV,BLVD&SEMINARY AV,SECCK,SECURITY CHECK,1718394992000,"[-122.1903983, 37.7715492]",6073113,2107811,C,29X,CCD6,06/14/24  7:56:32 PM,1718397698000,29,5,3
2092856,LOP240614001116,8955 GOLF LINKS RD,GOLF LINKS RD,601R,RUNAWAY,1718395190000,"[-122.1553189, 37.7582664]",6083165,2102794,C,35X,CCD7,06/14/24  7:59:50 PM,1718399493000,35,5,3
2092857,LOP240614001118,9109 BURR ST,BURR ST,SUPPL,SUPPLEMENT,1718395268000,"[-122.1582469, 37.7559894]",6082304,2101980,C,35X,CCD7,06/14/24  8:01:08 PM,1718398827000,35,5,3
2092858,LOP240614001119,551 W GRAND AV,W GRAND AV,5150,MENTALLY ILL,1718395363000,"[-122.2702883, 37.812065]",6050305,2122988,C,04X,CCD3,06/14/24  8:02:43 PM,1718405567000,4,1,1
2092859,LOP240614001120,6TH AV&EMBARCADERO,AV&EMBARCADERO,WELCK,WELFARE CHECK -- CHE,1718395369000,"[-122.2592884, 37.7898486]",6053330,2114840,C,19X,CCD2,06/14/24  8:02:49 PM,1718406224000,19,3,2
2092860,LOP240614001122,7TH ST&BROADWAY,ST&BROADWAY,901,VEHICLE COLLISION/PR,1718395444000,"[-122.2742157, 37.7995108]",6049084,2118439,C,03Y,CCD3,06/14/24  8:04:04 PM,1718395466000,3,1,1
2092861,LOP240614001121,2000 MOUNTAIN BLVD,MOUNTAIN BLVD,SECCK,SECURITY CHECK,1718395435000,"[-122.2099847, 37.8273478]",6067824,2128228,A,13Z,CCD4,06/14/24  8:03:55 PM,1718395445000,13,2,1
2092862,LOP240614001123,98TH AV&E ST,AV&E ST,R10851,RECOVERED STOLEN VEH,1718395698000,"[-122.1769335, 37.7413291]",6076807,2096739,C,32X,CCD7,06/14/24  8:08:18 PM,1718396390000,32,5,3
2092863,LOP240614001124,191 98TH AV,98TH AV,459AU,AUTO BURGLARY,1718395774000,"[-122.1940593, 37.72952]",6071778,2092529,C,31Y,CCD7,06/14/24  8:09:34 PM,1718411481000,31,5,3
2092864,LOP240614001126,71ST AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,901A,VEHICLE COLLISION-PE,1718395975000,"[-122.1887023, 37.7599628]",6073527,2103584,C,26Y,CCD7,06/14/24  8:12:55 PM,1718420276000,26,4,3
2092865,LOP240614001127,102ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,20001,HIT & RUN RESULTING,1718396233000,"[-122.1684081, 37.7415242]",6079273,2096766,C,32X,CCD7,06/14/24  8:17:13 PM,1718396631000,32,5,3
2092866,LOP240614001128,102ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,20001,HIT & RUN RESULTING,1718396239000,"[-122.1682011, 37.7412388]",6079331,2096661,C,32X,CCD7,06/14/24  8:17:19 PM,1718414849000,32,5,3
2092867,LOP240614001129,72ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1718396555000,"[-122.1882163, 37.7597391]",6073666,2103500,C,26Y,CCD7,06/14/24  8:22:35 PM,1718413239000,26,4,3
2092869,LOP240614001130,3700 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1718396621000,"[-122.2208074, 37.7752596]",6064350,2109322,C,23X,CCD5,06/14/24  8:23:41 PM,1718403050000,23,4,2
2092870,LOP240614001132,4601 SHATTUCK AV,SHATTUCK AV,911C,911 HANG UP FROM CP,1718396766000,"[-122.2637159, 37.8337396]",6052352,2130843,C,12X,CCD1,06/14/24  8:26:06 PM,1718396768000,12,2,1
2092871,LOP240614001131,3400 LAKESHORE AV,LAKESHORE AV,SECCK,SECURITY CHECK,1718396746000,"[-122.2431634, 37.8109775]",6058132,2122445,C,16X,CCD2,06/14/24  8:25:46 PM,1718398128000,16,3,2
2092872,LOP240614001134,1908 99TH AV,99TH AV,911C,911 HANG UP FROM CP,1718396936000,"[-122.1636428, 37.745124]",6080674,2098052,A,32Y,CCD7,06/14/24  8:28:56 PM,1718412263000,32,5,3
2092873,LOP240614001133,275 W MACARTHUR BLVD,W MACARTHUR BLVD,911H,911 HANG-UP,1718396906000,"[-122.25802, 37.8241422]",6053931,2127318,C,09X,CCD3,06/14/24  8:28:26 PM,1718396924000,9,2,1
2092874,LOP240614001135,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1718396969000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/14/24  8:29:29 PM,1718396969000,31,5,3
2092875,LOP240614001067,4240 INTERNATIONAL BLVD,INTERNATIONAL BLVD,245,ASSAULT W/DEADLY WEA,1718392806000,"[-122.2156284, 37.7727751]",6065830,2108390,C,23X,CCD5,06/14/24  7:20:06 PM,1718399100000,23,4,2
2092876,LOP240614001136,5384 WENTWORTH AV,WENTWORTH AV,415C,415 UNKNOWN,1718397043000,"[-122.201239, 37.7700116]",6069970,2107308,P,27Y,CCD6,06/14/24  8:30:43 PM,1718397044000,27,4,3
2092877,LOP240614001137,624 42ND ST,42ND ST,911C,911 HANG UP FROM CP,1718397088000,"[-122.2658895, 37.8312075]",6051707,2129933,C,12X,CCD1,06/14/24  8:31:28 PM,1718397088000,12,2,1
2092878,LOP240614001138,EDGEWATER DR&HEGENBERGER RD,DR&HEGENBERGER RD,459AU,AUTO BURGLARY,1718397337000,"[-122.1968765, 37.7368822]",6071012,2095224,C,31X,CCD7,06/14/24  8:35:37 PM,1718397433000,31,5,3
2092879,LOP240614001139,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1718397390000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/14/24  8:36:30 PM,1718397391000,31,5,3
2092880,LOP240614001140,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1718397422000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/14/24  8:37:02 PM,1718397422000,31,5,3
2092881,LOP240614001141,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1718397464000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/14/24  8:37:44 PM,1718397464000,31,5,3
2092882,LOP240614001143,1445 35TH AV,35TH AV,912,SUSPICIOUS PERSON,1718397491000,"[-122.2222674, 37.7770347]",6063940,2109976,A,23X,CCD5,06/14/24  8:38:11 PM,1718397694000,23,4,2
2092883,LOP240614001142,1425 HARRISON ST,HARRISON ST,EVAL,EVALUATION,1718397469000,"[-122.2675222, 37.8032041]",6051043,2119747,A,04X,CCD3,06/14/24  8:37:49 PM,1718405988000,4,1,1
2092884,LOP240614001144,32 MAIDEN LN,MAIDEN LN,933R,ALARM-RINGER,1718397559000,"[-122.1980598, 37.8097073]",6071151,2121743,C,22X,CCD4,06/14/24  8:39:19 PM,1718442746000,22,3,2
2092885,LOP240614001145,2 BROADWAY,BROADWAY,922,DRUNK ON THE STREET,1718397604000,"[-122.2770924, 37.7947347]",6048220,2116716,C,01X,CCD3,06/14/24  8:40:04 PM,1718405043000,1,1,1
2092886,LOP240614001146,2244 109TH AV,109TH AV,945A,AMBULANCE REQUESTED,1718397691000,"[-122.1549489, 37.739794]",6083153,2096067,C,32Y,CCD7,06/14/24  8:41:31 PM,1718397691000,32,5,3
2092887,LOP240614001148,1431 79TH AV,79TH AV,945A,AMBULANCE REQUESTED,1718397783000,"[-122.1819698, 37.7573782]",6075456,2102608,C,30X,CCD6,06/14/24  8:43:03 PM,1718398584000,30,5,3
2092888,LOP240614001149,49TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,SECCK,SECURITY CHECK,1718397905000,"[-122.2627036, 37.8357352]",6052658,2131564,C,12X,CCD1,06/14/24  8:45:05 PM,1718400595000,12,2,1
2092889,LOP240614001150,47TH AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,HAZ,HAZARDOUS SITUATION/,1718397927000,"[-122.2142047, 37.7682114]",6066211,2106721,C,26X,CCD5,06/14/24  8:45:27 PM,1718413999000,26,4,3
2092890,LOP240614001151,LINCOLN AV&POTOMAC ST,AV&POTOMAC ST,415FC,415 FIRE CRACKERS,1718397974000,"[-122.2077521, 37.8060212]",6068327,2120452,C,22X,CCD4,06/14/24  8:46:14 PM,1718405674000,22,3,2
2092891,LOP240614001153,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1718398163000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/14/24  8:49:23 PM,1718398245000,31,5,3
2092892,LOP240614001154,2755 74TH AV,74TH AV,10851,STOLEN VEHICLE,1718398239000,"[-122.1720499, 37.7682483]",6078394,2106514,C,30Y,CCD6,06/14/24  8:50:39 PM,1718453450000,30,5,3
2092893,LOP240614001155,1640 6TH AV,6TH AV,945A,AMBULANCE REQUESTED,1718398263000,"[-122.2507553, 37.796557]",6055841,2117236,C,17X,CCD2,06/14/24  8:51:03 PM,1718398266000,17,3,2
2092894,LOP240614001157,9880 STEARNS AV,STEARNS AV,240,ASSAULT,1718398413000,"[-122.1525371, 37.7492384]",6083911,2099493,C,32Y,CCD7,06/14/24  8:53:33 PM,1718440040000,32,5,3
2092895,LOP240614001159,5461 EL CAMILE AV,EL CAMILE AV,415F,415 FAMILY,1718398512000,"[-122.1943527, 37.7743958]",6071989,2108868,C,28X,CCD6,06/14/24  8:55:12 PM,1718443545000,28,4,3
2092896,LOP240614001158,1445 35TH AV,35TH AV,912,SUSPICIOUS PERSON,1718398479000,"[-122.2222674, 37.7770347]",6063940,2109976,C,23X,CCD5,06/14/24  8:54:39 PM,1718407697000,23,4,2
2092897,LOP240614001160,3700 MANDELA PKWY,MANDELA PKWY,911N,POLICE RELATED MATTE,1718398739000,"[-122.2885717, 37.8278279]",6045134,2128827,C,07X,CCD3,06/14/24  8:58:59 PM,1718398739000,7,1,1
2092898,LOP240614001161,2919 FRUITVALE AV,FRUITVALE AV,945A,AMBULANCE REQUESTED,1718398782000,"[-122.2190408, 37.7932769]",6064981,2115872,C,21Y,CCD5,06/14/24  8:59:42 PM,1718398782000,21,3,2
2092899,LOP240614001162,2300 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1718398805000,"[-122.235879, 37.7834412]",6060050,2112381,C,20X,CCD5,06/14/24  9:00:05 PM,1718400534000,20,3,2
2092900,LOP240614001163,2112 FRUITVALE AV,FRUITVALE AV,911N,POLICE RELATED MATTE,1718398972000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,06/14/24  9:02:52 PM,1718398972000,21,3,2
2092901,LOP240614001164,9400 INTERNATIONAL BLVD,INTERNATIONAL BLVD,242,BATTERY,1718399048000,"[-122.1725237, 37.7471847]",6078120,2098848,C,34X,CCD7,06/14/24  9:04:08 PM,1718413366000,34,5,3
2092902,LOP240614001165,99TH AV&BIRCH ST,AV&BIRCH ST,CKVEH,CHECK VEHICLE,1718399060000,"[-122.1637884, 37.7451412]",6080632,2098059,C,32X,CCD7,06/14/24  9:04:20 PM,1718402639000,32,5,3
2092903,LOP240614001166,2520 CHURCH ST,CHURCH ST,945A,AMBULANCE REQUESTED,1718399081000,"[-122.1791026, 37.7684392]",6076357,2106620,C,30Y,CCD6,06/14/24  9:04:41 PM,1718399081000,30,5,3
2092904,LOP240614001167,9429 E ST,E ST,911C,911 HANG UP FROM CP,1718399214000,"[-122.1786509, 37.744164]",6076329,2097780,C,33X,CCD7,06/14/24  9:06:54 PM,1718413048000,33,5,3
2092905,LOP240614001168,5815 SAN PABLO AV,SAN PABLO AV,918,PERSON SCREAMING,1718399360000,"[-122.2831901, 37.8410913]",6046780,2133626,C,10X,CCD1,06/14/24  9:09:20 PM,1718404679000,10,2,1
2092906,LOP240614001172,2130 17TH AV,17TH AV,415TH,415 THREATS,1718399612000,"[-122.2381378, 37.7930025]",6059462,2115874,C,18Y,CCD2,06/14/24  9:13:32 PM,1718431910000,18,3,2
2092907,LOP240614001173,81ST AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1718399654000,"[-122.1806131, 37.7561313]",6075840,2102147,P,33X,CCD7,06/14/24  9:14:14 PM,1718399695000,33,5,3
2092908,LOP240614001175,71ST AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,5150,MENTALLY ILL,1718399747000,"[-122.1887023, 37.7599628]",6073527,2103584,C,26Y,CCD7,06/14/24  9:15:47 PM,1718404075000,26,4,3
2092909,LOP240614001176,CHETWOOD ST&EB I580,ST&EB I580,23103,RECKLESS DRIVING,1718399993000,"[-122.251722, 37.8162564]",6055696,2124413,C,14X,CCD3,06/14/24  9:19:53 PM,1718400215000,14,2,2
2092910,LOP240614001177,3144 COOLIDGE AV,COOLIDGE AV,901D,VEHICLE COLLISION-DR,1718400031000,"[-122.2133397, 37.7935659]",6066630,2115947,C,21Y,CCD5,06/14/24  9:20:31 PM,1718422784000,21,3,2
2092911,LOP240614001178,3020 E 15TH ST,E 15TH ST,945A,AMBULANCE REQUESTED,1718400089000,"[-122.2271434, 37.7794135]",6062547,2110868,C,20X,CCD5,06/14/24  9:21:29 PM,1718400089000,20,3,2
2092912,LOP240614001179,7000 COLISEUM WY,COLISEUM WY,415C,415 UNKNOWN,1718400098000,"[-122.2054967, 37.7516921]",6068618,2100661,C,31X,CCD7,06/14/24  9:21:38 PM,1718420000000,31,5,3
2092913,LOP240614001181,3500 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1718400207000,"[-122.2226412, 37.776142]",6063826,2109653,C,23X,CCD5,06/14/24  9:23:27 PM,1718401902000,23,4,2
2092914,LOP240614001182,2651 73RD AV,73RD AV,415C,415 UNKNOWN,1718400314000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,06/14/24  9:25:14 PM,1718411887000,30,5,3
2092915,LOP240614001183,W MACARTHUR BLVD&RICHMOND BLVD,MACARTHUR BLVD&RICHMOND BLVD,BTNFO,BEAT INFORMATION,1718400352000,"[-122.2557043, 37.8225698]",6054589,2126733,C,09X,CCD3,06/14/24  9:25:52 PM,1718400579000,9,2,1
2092916,LOP240614001184,MOUNTAIN BLVD&REDWOOD RD,BLVD&REDWOOD RD,901,VEHICLE COLLISION/PR,1718400447000,"[-122.1825538, 37.7966077]",6075544,2116893,C,25X,CCD6,06/14/24  9:27:27 PM,1718400448000,25,4,2
2092917,LOP240614001185,1749 81ST AV,81ST AV,211,ROBBERY,1718400542000,"[-122.1758985, 37.7584728]",6077218,2102975,C,30X,CCD6,06/14/24  9:29:02 PM,1718401123000,30,5,3
2092918,LOP240614001186,1741 81ST AV,81ST AV,245,ASSAULT W/DEADLY WEA,1718400622000,"[-122.1759636, 37.7584416]",6077199,2102964,C,30X,CCD6,06/14/24  9:30:22 PM,1718406301000,30,5,3
2092919,LOP240614001187,215 W MACARTHUR BLVD,W MACARTHUR BLVD,415FC,415 FIRE CRACKERS,1718400770000,"[-122.2564252, 37.823037]",6054384,2126907,C,09X,CCD3,06/14/24  9:32:50 PM,1718401364000,9,2,1
