OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2107413,LOP240626001032,1452 HAVENSCOURT BLVD,HAVENSCOURT BLVD,415C,415 UNKNOWN,1719429232000,"[-122.1926496, 37.7620734]",6072400,2104373,C,30X,CCD6,06/26/24  7:13:52 PM,1719442083000,30,5,3
2107414,LOP240626001034,2427 COOLIDGE AV,COOLIDGE AV,415SS,415 SHOT SPOTTER GUN,1719429318000,"[-122.2190492, 37.7863109]",6064932,2113336,C,21Y,CCD5,06/26/24  7:15:18 PM,1719431278000,21,3,2
2107415,LOP240626001036,20TH ST&THOMAS L. BERKLEY WY,ST&THOMAS L. BERKLEY WY,945A,AMBULANCE REQUESTED,1719429490000,"[-122.273519, 37.8101981]",6049359,2122326,C,04X,CCD3,06/26/24  7:18:10 PM,1719429490000,4,1,1
2107416,LOP240626001038,1903 IRVING AV,IRVING AV,FNDPRO,FOUND PROPERTY,1719429504000,"[-122.2298972, 37.7856139]",6061793,2113140,P,21X,CCD5,06/26/24  7:18:24 PM,1719429528000,21,3,2
2107417,LOP240626001039,5200 COLISEUM WY,COLISEUM WY,602L,TRESPASS:,1719429606000,"[-122.2120519, 37.7621832]",6066793,2104515,C,26X,CCD6,06/26/24  7:20:06 PM,1719437418000,26,4,3
2107418,LOP240626001040,2030 FRANKLIN ST,FRANKLIN ST,MSDIAL,MISDIAL,1719429612000,"[-122.2668739, 37.8089849]",6051270,2121848,C,04X,CCD3,06/26/24  7:20:12 PM,1719429625000,4,1,1
2107419,LOP240626001042,46TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,5150,MENTALLY ILL,1719429669000,"[-122.2632766, 37.8336143]",6052478,2130795,C,12X,CCD1,06/26/24  7:21:09 PM,1719436729000,12,2,1
2107420,LOP240626001043,1911 WEST ST,WEST ST,945A,AMBULANCE REQUESTED,1719429692000,"[-122.2774609, 37.8109985]",6048226,2122639,C,05X,CCD3,06/26/24  7:21:32 PM,1719429693000,5,1,1
2107421,LOP240626001041,960 18TH ST,18TH ST,WELCK,WELFARE CHECK -- CHE,1719429667000,"[-122.2811427, 37.8114896]",6047166,2122838,C,05X,CCD3,06/26/24  7:21:07 PM,1719489953000,5,1,1
2107422,LOP240626001045,2712 73RD AV,73RD AV,945A,AMBULANCE REQUESTED,1719429733000,"[-122.1732118, 37.7683719]",6078059,2106565,C,30Y,CCD6,06/26/24  7:22:13 PM,1719429734000,30,5,3
2107423,LOP240626001046,3350 E 9TH ST,E 9TH ST,459AU,AUTO BURGLARY,1719429836000,"[-122.2266282, 37.773032]",6062653,2108542,C,23X,CCD5,06/26/24  7:23:56 PM,1719437281000,23,4,2
2107424,LOP240626001048,3600 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1719429936000,"[-122.2219694, 37.7758222]",6064018,2109533,C,23X,CCD5,06/26/24  7:25:36 PM,1719433156000,23,4,2
2107425,LOP240626001047,EDES AV&HEGENBERGER RD,AV&HEGENBERGER RD,912,SUSPICIOUS PERSON,1719429913000,"[-122.195983, 37.7447124]",6071322,2098070,C,31X,CCD7,06/26/24  7:25:13 PM,1719439832000,31,5,3
2107426,LOP240626001049,3600 ALAMEDA AV,ALAMEDA AV,WELCK,WELFARE CHECK -- CHE,1719429965000,"[-122.2258006, 37.7682427]",6062860,2106794,C,23X,CCD5,06/26/24  7:26:05 PM,1719432819000,23,4,2
2107427,LOP240626001050,MOUNTAIN BLVD&SNAKE RD,BLVD&SNAKE RD,SIGNAL,SIGNALS-MALFUNCTIONI,1719430037000,"[-122.2090652, 37.8244111]",6068070,2127154,C,13Z,CCD4,06/26/24  7:27:17 PM,1719430037000,13,2,1
2107428,LOP240626001051,5106 GENOA ST,GENOA ST,SUSP,SUSPECT,1719430080000,"[-122.2710933, 37.836082]",6050238,2131736,C,10Y,CCD1,06/26/24  7:28:00 PM,1719435816000,10,2,1
2107429,LOP240626001052,6001 TELEGRAPH AV,TELEGRAPH AV,933R,ALARM-RINGER,1719430094000,"[-122.2610963, 37.8465266]",6053196,2135484,P,11X,CCD1,06/26/24  7:28:14 PM,1719430124000,11,2,1
2107430,LOP240626001053,9231 SUNNYSIDE ST,SUNNYSIDE ST,945A,AMBULANCE REQUESTED,1719430212000,"[-122.1660447, 37.7519708]",6080024,2100557,C,34X,CCD7,06/26/24  7:30:12 PM,1719430212000,34,5,3
2107431,LOP240626001054,62ND ST&SHATTUCK AV,ST&SHATTUCK AV,459AU,AUTO BURGLARY,1719430256000,"[-122.2655226, 37.8478119]",6051927,2135976,C,11X,CCD1,06/26/24  7:30:56 PM,1719430403000,11,2,1
2107432,LOP240626001033,6000 TEVIS ST,TEVIS ST,SECCK,SECURITY CHECK,1719429309000,"[-122.2021185, 37.7623381]",6069665,2104519,C,26Y,CCD6,06/26/24  7:15:09 PM,1719435083000,26,4,3
2107433,LOP240626001057,2919 FRUITVALE AV,FRUITVALE AV,945A,AMBULANCE REQUESTED,1719430381000,"[-122.2190408, 37.7932769]",6064981,2115872,C,21Y,CCD5,06/26/24  7:33:01 PM,1719430418000,21,3,2
2107434,LOP240626001055,4182 SHAFTER AV,SHAFTER AV,415F,415 FAMILY,1719430261000,"[-122.2590971, 37.8307239]",6053665,2129720,C,12X,CCD1,06/26/24  7:31:01 PM,1719434147000,12,2,1
2107435,LOP240626001058,13200 SKYLINE BLVD,SKYLINE BLVD,911C,911 HANG UP FROM CP,1719430586000,"[-122.1518053, 37.791167]",6084392,2114754,C,25Y,CCD6,06/26/24  7:36:26 PM,1719430586000,25,4,2
2107436,LOP240626001061,3301 64TH AV,64TH AV,415C,415 UNKNOWN,1719430648000,"[-122.1797712, 37.7739837]",6076200,2108642,C,29X,CCD6,06/26/24  7:37:28 PM,1719441319000,29,5,3
2107437,LOP240626001060,115 FOSTER CT,FOSTER CT,415C,415 UNKNOWN,1719430643000,"[-122.1860187, 37.7313549]",6074115,2093155,C,31Z,CCD7,06/26/24  7:37:23 PM,1719442880000,31,5,3
2107438,LOP240626001062,3287 ALAMEDA AV,ALAMEDA AV,415C,415 UNKNOWN,1719430655000,"[-122.2289559, 37.7691167]",6061954,2107129,C,23X,CCD5,06/26/24  7:37:35 PM,1719430816000,23,4,2
2107439,LOP240626001059,8TH ST&PINE ST,ST&PINE ST,415SS,415 SHOT SPOTTER GUN,1719430628000,"[-122.3032891, 37.8087084]",6040750,2121948,C,02Y,CCD3,06/26/24  7:37:08 PM,1719433545000,2,1,1
2107440,LOP240626001063,7101 EDGEWATER DR,EDGEWATER DR,MSDIAL,MISDIAL,1719430786000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/26/24  7:39:46 PM,1719430799000,31,5,3
2107441,LOP240626001065,13TH ST&WOOD ST,ST&WOOD ST,415F,415 FAMILY,1719430862000,"[-122.2983402, 37.8126488]",6042207,2123355,C,02Y,CCD3,06/26/24  7:41:02 PM,1719444380000,2,1,1
2107442,LOP240626001067,113 FOSTER AV,FOSTER AV,CODE7,SUBJECT ARMED WITH W,1719431028000,"[-122.1867534, 37.7308142]",6073899,2092962,C,31Z,CCD7,06/26/24  7:43:48 PM,1719444657000,31,5,3
2107443,LOP240626001069,6450 CAMDEN ST,CAMDEN ST,415C,415 UNKNOWN,1719431059000,"[-122.1815692, 37.7717798]",6075666,2107849,C,29X,CCD6,06/26/24  7:44:19 PM,1719431059000,29,5,3
2107444,LOP240626001070,195 HEGENBERGER RD,HEGENBERGER RD,949,SUSPICIOUS VEHICLE,1719431073000,"[-122.1995069, 37.7310567]",6070213,2093117,C,31X,CCD7,06/26/24  7:44:33 PM,1719440897000,31,5,3
2107445,LOP240626001071,8800 FONTAINE ST,FONTAINE ST,415C,415 UNKNOWN,1719431260000,"[-122.1512435, 37.7616966]",6084365,2104022,C,35X,CCD7,06/26/24  7:47:40 PM,1719442032000,35,5,3
2107446,LOP240626001073,1900 EMBARCADERO,EMBARCADERO,933R,ALARM-RINGER,1719431315000,"[-122.2428596, 37.781962]",6058023,2111880,C,19X,CCD5,06/26/24  7:48:35 PM,1719431585000,19,3,2
2107447,LOP240626001075,KELLER AV&SURREY LN,AV&SURREY LN,929,FIRE,1719431360000,"[-122.1342278, 37.7708168]",6089341,2107256,C,25Y,CCD7,06/26/24  7:49:20 PM,1719431361000,25,4,2
2107448,LOP240626001074,6000 FOOTHILL BLVD,FOOTHILL BLVD,SECCK,SECURITY CHECK,1719431320000,"[-122.1891223, 37.7714356]",6073481,2107763,C,29X,CCD6,06/26/24  7:48:40 PM,1719433925000,29,5,3
2107449,LOP240626001076,5100 BROADWAY,BROADWAY,417,BRANDISH A WEAPON,1719431397000,"[-122.2519021, 37.8350363]",6055772,2131251,C,09X,CCD1,06/26/24  7:49:57 PM,1719445432000,9,2,1
2107450,LOP240626001079,2332 E 23RD ST,E 23RD ST,945A,AMBULANCE REQUESTED,1719431412000,"[-122.2295696, 37.7898268]",6061916,2114672,C,21X,CCD5,06/26/24  7:50:12 PM,1719431640000,21,3,2
2107451,LOP240626001081,KELLER AV&SKYLINE BLVD,AV&SKYLINE BLVD,929,FIRE,1719431510000,"[-122.1286592, 37.7695068]",6090942,2106751,C,35Y,,06/26/24  7:51:50 PM,1719431514000,35,5,3
2107452,LOP240626001080,KELLER AV&MOUNTAIN BLVD,AV&MOUNTAIN BLVD,929,FIRE,1719431466000,"[-122.1558667, 37.7722865]",6083097,2107901,C,25Y,CCD6,06/26/24  7:51:06 PM,1719431664000,25,4,2
2107453,LOP240626001082,1121 WOOD ST,WOOD ST,415N,DISTURBANCE-NEIGHBOR,1719431628000,"[-122.299492, 37.8113127]",6041865,2122875,P,02Y,CCD3,06/26/24  7:53:48 PM,1719431747000,2,1,1
2107454,LOP240626001083,KELLER AV&SKYLINE BLVD,AV&SKYLINE BLVD,929,FIRE,1719431736000,"[-122.1286592, 37.7695068]",6090942,2106751,C,35Y,,06/26/24  7:55:36 PM,1719431740000,35,5,3
2107455,LOP240626001085,5606 TAFT AV,TAFT AV,243E,BATTERY ON CO-HABITA,1719431744000,"[-122.2482432, 37.8430563]",6056883,2134151,C,12Y,CCD1,06/26/24  7:55:44 PM,1719433724000,12,2,1
2107456,LOP240626001084,1500 E 12TH ST,E 12TH ST,945A,AMBULANCE REQUESTED,1719431739000,"[-122.2459681, 37.7881705]",6057167,2114157,C,19X,CCD2,06/26/24  7:55:39 PM,1719431812000,19,3,2
2107457,LOP240626001086,KELLER AV&SURREY LN,AV&SURREY LN,929,FIRE,1719431763000,"[-122.1342278, 37.7708168]",6089341,2107256,C,25Y,CCD7,06/26/24  7:56:03 PM,1719431799000,25,4,2
2107458,LOP240626001089,90TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,23103,RECKLESS DRIVING,1719431913000,"[-122.1613729, 37.755613]",6081398,2101859,C,35X,CCD7,06/26/24  7:58:33 PM,1719439205000,35,5,3
2107459,LOP240626001090,451 HEGENBERGER RD,HEGENBERGER RD,459AU,AUTO BURGLARY,1719431929000,"[-122.1969666, 37.7367353]",6070985,2095171,C,31X,CCD7,06/26/24  7:58:49 PM,1719439521000,31,5,3
2107460,LOP240626001091,10301 DANTE AV,DANTE AV,911N,POLICE RELATED MATTE,1719432028000,"[-122.1576035, 37.7437451]",6082411,2097519,C,32Y,CCD7,06/26/24  8:00:28 PM,1719432028000,32,5,3
2107461,LOP240626001094,1637 FRUITVALE AV,FRUITVALE AV,945A,AMBULANCE REQUESTED,1719432137000,"[-122.2242219, 37.7810247]",6063402,2111439,C,20X,CCD5,06/26/24  8:02:17 PM,1719432140000,20,3,2
2107462,LOP240626001093,GOLF LINKS RD&SUN VALLEY DR,LINKS RD&SUN VALLEY DR,SECCK,SECURITY CHECK,1719432125000,"[-122.1210753, 37.7468736]",6092991,2098473,C,35Y,CCD7,06/26/24  8:02:05 PM,1719441614000,35,5,3
2107463,LOP240626001095,27 CONTRA COSTA PL,CONTRA COSTA PL,933R,ALARM-RINGER,1719432151000,"[-122.235211, 37.8474292]",6060675,2135673,C,13X,CCD1,06/26/24  8:02:31 PM,1719432448000,13,2,1
2107464,LOP240626001096,2130 90TH AV,90TH AV,933R,ALARM-RINGER,1719432249000,"[-122.1664597, 37.7532009]",6079912,2101007,C,34X,CCD7,06/26/24  8:04:09 PM,1719432445000,34,5,3
2107465,LOP240626001097,1340 80TH AV,80TH AV,415C,415 UNKNOWN,1719432396000,"[-122.1829108, 37.7558513]",6075174,2102057,C,26Y,CCD7,06/26/24  8:06:36 PM,1719484070000,26,4,3
2107466,LOP240626001098,1340 80TH AV,80TH AV,911C,911 HANG UP FROM CP,1719432490000,"[-122.1829108, 37.7558513]",6075174,2102057,C,26Y,CCD7,06/26/24  8:08:10 PM,1719441169000,26,4,3
2107467,LOP240626001099,722 WASHINGTON ST,WASHINGTON ST,945A,AMBULANCE REQUESTED,1719432578000,"[-122.2752727, 37.8001376]",6048783,2118673,C,03Y,CCD3,06/26/24  8:09:38 PM,1719432578000,3,1,1
2107468,LOP240626001100,9633 INTERNATIONAL BLVD,INTERNATIONAL BLVD,933R,ALARM-RINGER,1719432711000,"[-122.1714518, 37.7455107]",6078419,2098233,C,33X,CCD7,06/26/24  8:11:51 PM,1719452593000,33,5,3
2107469,LOP240626001101,94TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,23103,RECKLESS DRIVING,1719432789000,"[-122.1603853, 37.7529076]",6081666,2100869,C,35X,CCD7,06/26/24  8:13:09 PM,1719439205000,35,5,3
2107470,LOP240626001102,455 7TH ST,7TH ST,911N,POLICE RELATED MATTE,1719432864000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,06/26/24  8:14:24 PM,1719432869000,3,1,1
2107471,LOP240626001103,201 ATHOL AV,ATHOL AV,23103,RECKLESS DRIVING,1719433086000,"[-122.2519343, 37.8008986]",6055530,2118823,C,15X,CCD2,06/26/24  8:18:06 PM,1719433223000,15,3,2
2107472,LOP240626001104,812 CREED RD,CREED RD,945A,AMBULANCE REQUESTED,1719433198000,"[-122.2251293, 37.8084712]",6063324,2121436,C,16Y,CCD2,06/26/24  8:19:58 PM,1719433203000,16,3,2
2107474,LOP240626001087,38TH AV&QUIGLEY ST,AV&QUIGLEY ST,949,SUSPICIOUS VEHICLE,1719431811000,"[-122.1996978, 37.789764]",6070546,2114491,C,25X,CCD4,06/26/24  7:56:51 PM,1719440929000,25,4,2
2107475,LOP240626001088,2350 E 29TH ST,E 29TH ST,415C,415 UNKNOWN,1719431842000,"[-122.2256188, 37.7954195]",6063095,2116687,C,21X,CCD5,06/26/24  7:57:22 PM,1719431936000,21,3,2
2107489,LOP240626001105,4040 QUIGLEY ST,QUIGLEY ST,459AU,AUTO BURGLARY,1719433336000,"[-122.1987951, 37.7888843]",6070801,2114166,A,25X,CCD4,06/26/24  8:22:16 PM,1719478538000,25,4,2
2107490,LOP240626001106,330 8TH ST,8TH ST,415N,DISTURBANCE-NEIGHBOR,1719433350000,"[-122.2708938, 37.7991294]",6050041,2118282,C,03X,CCD2,06/26/24  8:22:30 PM,1719433430000,3,1,1
2107491,LOP240626001107,800 CREED RD,CREED RD,945A,AMBULANCE REQUESTED,1719433403000,"[-122.2249518, 37.8082787]",6063374,2121365,C,16Y,CCD2,06/26/24  8:23:23 PM,1719433403000,16,3,2
2107492,LOP240626001108,6TH ST&WB I980,ST&WB I980,901,VEHICLE COLLISION/PR,1719433433000,"[-122.2798946, 37.8008783]",6047453,2118968,C,03Y,CCD3,06/26/24  8:23:53 PM,1719433434000,3,1,1
2107493,LOP240626001110,96TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,BCAST,BROADCAST,1719433531000,"[-122.1715719, 37.7457781]",6078386,2098331,C,34X,CCD7,06/26/24  8:25:31 PM,1719433660000,34,5,3
2107494,LOP240626001111,814 33RD AV,33RD AV,970B,AUTO BLOCKING DRIVEW,1719433591000,"[-122.226917, 37.7732503]",6062571,2108623,C,23X,CCD5,06/26/24  8:26:31 PM,1719457307000,23,4,2
2107495,LOP240626001112,2401 CARMEL ST,CARMEL ST,945A,AMBULANCE REQUESTED,1719433615000,"[-122.208926, 37.8048286]",6067980,2120024,C,22X,CCD4,06/26/24  8:26:55 PM,1719433615000,22,3,2
2107496,LOP240626001113,2035 MELVIN RD,MELVIN RD,945A,AMBULANCE REQUESTED,1719433685000,"[-122.2055026, 37.8135909]",6069027,2123196,C,22X,CCD4,06/26/24  8:28:05 PM,1719433685000,22,3,2
2107497,LOP240626001114,82 98TH AV,98TH AV,417,BRANDISH A WEAPON,1719433724000,"[-122.1977991, 37.7279088]",6070686,2091962,C,31Y,CCD7,06/26/24  8:28:44 PM,1719514462000,31,5,3
2107498,LOP240626001028,4017 MACARTHUR BLVD,MACARTHUR BLVD,946,TOW REQUESTED,1719429065000,"[-122.1976488, 37.7903704]",6071142,2114701,C,25X,CCD4,06/26/24  7:11:05 PM,1719433738000,25,4,2
2107499,LOP240626001118,3231 COURTLAND AV,COURTLAND AV,10851,STOLEN VEHICLE,1719433964000,"[-122.1978422, 37.7844455]",6071047,2112545,C,28X,CCD6,06/26/24  8:32:44 PM,1719450109000,28,4,3
2107500,LOP240626001117,6000 FORTUNE WY,FORTUNE WY,SECCK,SECURITY CHECK,1719433928000,"[-122.1901768, 37.7706349]",6073171,2107477,C,27Y,CCD6,06/26/24  8:32:08 PM,1719438030000,27,4,3
2107501,LOP240626001119,7101 EDGEWATER DR,EDGEWATER DR,911H,911 HANG-UP,1719433978000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/26/24  8:32:58 PM,1719433992000,31,5,3
2107502,LOP240626001120,1411 E 31ST ST,E 31ST ST,SECCK,SECURITY CHECK,1719434007000,"[-122.2311758, 37.7991891]",6061515,2118089,C,17Y,CCD2,06/26/24  8:33:27 PM,1719434660000,17,3,2
2107503,LOP240626001122,3916 AGUA VISTA ST,AGUA VISTA ST,911C,911 HANG UP FROM CP,1719434106000,"[-122.2089653, 37.7829224]",6067823,2112049,C,24X,CCD4,06/26/24  8:35:06 PM,1719434106000,24,4,2
2107504,LOP240626001121,3915 LYON AV,LYON AV,945A,AMBULANCE REQUESTED,1719434085000,"[-122.2082756, 37.7836328]",6068027,2112304,C,24X,CCD4,06/26/24  8:34:45 PM,1719434085000,24,4,2
2107505,LOP240626001116,3093 BROADWAY,BROADWAY,5150,MENTALLY ILL,1719433876000,"[-122.2618921, 37.8193544]",6052780,2125596,C,08X,CCD3,06/26/24  8:31:16 PM,1719445276000,8,2,1
2107521,LOP240626001123,3915 LYON AV,LYON AV,911C,911 HANG UP FROM CP,1719434288000,"[-122.2082756, 37.7836328]",6068027,2112304,C,24X,CCD4,06/26/24  8:38:08 PM,1719441114000,24,4,2
2107522,LOP240626001125,BROADWAY&GOLDEN GATE AV,GATE AV,459AU,AUTO BURGLARY,1719434323000,"[-122.2399659, 37.8494523]",6059316,2136435,C,12Y,CCD1,06/26/24  8:38:43 PM,1719437072000,12,2,1
2107523,LOP240626001124,3915 LYON AV,LYON AV,945A,AMBULANCE REQUESTED,1719434321000,"[-122.2082756, 37.7836328]",6068027,2112304,C,24X,CCD4,06/26/24  8:38:41 PM,1719434326000,24,4,2
2107524,LOP240626001126,2795 ALVINGROOM CT,ALVINGROOM CT,945A,AMBULANCE REQUESTED,1719434464000,"[-122.1599304, 37.7610417]",6081850,2103828,C,35X,CCD7,06/26/24  8:41:04 PM,1719434561000,35,5,3
2107525,LOP240626001127,2400 MACARTHUR BLVD,MACARTHUR BLVD,415C,415 UNKNOWN,1719434511000,"[-122.2140323, 37.799879]",6066472,2118249,C,22X,CCD4,06/26/24  8:41:51 PM,1719434511000,22,3,2
2107526,LOP240626001128,3400 E 12TH ST,E 12TH ST,933R,ALARM-RINGER,1719434608000,"[-122.2239882, 37.7760262]",6063436,2109618,C,23X,CCD5,06/26/24  8:43:28 PM,1719437059000,23,4,2
2107527,LOP240626001130,801 FRANKLIN ST,FRANKLIN ST,911H,911 HANG-UP,1719434773000,"[-122.2726088, 37.7997711]",6049550,2118525,C,03X,CCD2,06/26/24  8:46:13 PM,1719436282000,3,1,1
2107528,LOP240626001129,2206 IVY DR,IVY DR,933R,ALARM-RINGER,1719434720000,"[-122.2458067, 37.8011818]",6057302,2118893,C,17Y,CCD2,06/26/24  8:45:20 PM,1719434743000,17,3,2
2107529,LOP240626001131,801 FRANKLIN ST,FRANKLIN ST,945A,AMBULANCE REQUESTED,1719434814000,"[-122.2726088, 37.7997711]",6049550,2118525,C,03X,CCD2,06/26/24  8:46:54 PM,1719434814000,3,1,1
2107530,LOP240626001132,7107 WELD ST,WELD ST,415F,415 FAMILY,1719434936000,"[-122.1829812, 37.7636924]",6075205,2104912,C,30X,CCD6,06/26/24  8:48:56 PM,1719457317000,30,5,3
2107531,LOP240626001133,34TH AV&SALISBURY ST,AV&SALISBURY ST,HAZ,HAZARDOUS SITUATION/,1719435056000,"[-122.2176317, 37.7865294]",6065343,2113408,C,21Y,CCD5,06/26/24  8:50:56 PM,1719440376000,21,3,2
2107532,LOP240626001135,1851 5TH AV,5TH AV,929,FIRE,1719435183000,"[-122.2497272, 37.7987587]",6056153,2118032,C,17X,CCD2,06/26/24  8:53:03 PM,1719435184000,17,3,2
2107533,LOP240626001136,7TH ST&ADELINE ST,ST&ADELINE ST,929,FIRE,1719435213000,"[-122.2882092, 37.8038701]",6045072,2120103,C,02X,CCD3,06/26/24  8:53:33 PM,1719435216000,2,1,1
2107534,LOP240626001137,FAIRMOUNT AV&KEMPTON AV,AV&KEMPTON AV,949,SUSPICIOUS VEHICLE,1719435265000,"[-122.2575224, 37.8186285]",6054037,2125308,C,08X,CCD3,06/26/24  8:54:25 PM,1719435832000,8,2,1
2107535,LOP240626001139,HOLWAY ST&SEMINARY AV,ST&SEMINARY AV,HAZ,HAZARDOUS SITUATION/,1719435423000,"[-122.1957143, 37.7678004]",6071552,2106474,C,27Y,CCD6,06/26/24  8:57:03 PM,1719438732000,27,4,3
2107536,LOP240626001140,301 E 18TH ST,E 18TH ST,SECCK,SECURITY CHECK,1719435701000,"[-122.2520019, 37.7996561]",6055502,2118371,C,15X,CCD2,06/26/24  9:01:41 PM,1719435747000,15,3,2
2107537,LOP240626001142,5100 TELEGRAPH AV,TELEGRAPH AV,SECCK,SECURITY CHECK,1719435743000,"[-122.2622346, 37.8372804]",6052804,2132124,C,12Y,CCD1,06/26/24  9:02:23 PM,1719437203000,12,2,1
2107538,LOP240626001144,23RD ST&WEBSTER ST,ST&WEBSTER ST,912,SUSPICIOUS PERSON,1719435825000,"[-122.2652695, 37.8119837]",6051754,2122931,C,08X,CCD3,06/26/24  9:03:45 PM,1719443894000,8,2,1
2107539,LOP240626001143,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1719435797000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/26/24  9:03:17 PM,1719435799000,31,5,3
2107540,LOP240626001145,1434 47TH AV,47TH AV,912,SUSPICIOUS PERSON,1719435914000,"[-122.2105856, 37.770629]",6067273,2107582,P,27Y,CCD5,06/26/24  9:05:14 PM,1719435915000,27,4,3
2107541,LOP240626001146,7101 EDGEWATER DR,EDGEWATER DR,415C,415 UNKNOWN,1719435945000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/26/24  9:05:45 PM,1719435976000,31,5,3
2107542,LOP240626001147,2884 38TH AV,38TH AV,MSDIAL,MISDIAL,1719436062000,"[-122.2045721, 37.7869386]",6069119,2113488,C,24Y,CCD4,06/26/24  9:07:42 PM,1719436063000,24,4,2
2107543,LOP240626001148,1050 7TH ST,7TH ST,945A,AMBULANCE REQUESTED,1719436134000,"[-122.286091, 37.8034627]",6045681,2119943,C,02X,CCD3,06/26/24  9:08:54 PM,1719436134000,2,1,1
2107544,LOP240626001149,7101 EDGEWATER DR,EDGEWATER DR,INFO,BEAT INFORMATION,1719436144000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/26/24  9:09:04 PM,1719457639000,31,5,3
2107545,LOP240626001152,14TH AV&EB I580,AV&EB I580,901B,VEHICLE COLLISION-UN,1719436406000,"[-122.2269668, 37.8003934]",6062739,2118505,C,17Y,CCD5,06/26/24  9:13:26 PM,1719436410000,17,3,2
2107546,LOP240626001151,14TH AV&EB I580,AV&EB I580,901,VEHICLE COLLISION/PR,1719436384000,"[-122.2269668, 37.8003934]",6062739,2118505,C,17Y,CCD5,06/26/24  9:13:04 PM,1719436384000,17,3,2
