OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2116076,LOP240703001023,4114 E 17TH ST,E 17TH ST,415N,DISTURBANCE-NEIGHBOR,1720034352000,"[-122.2149525, 37.7751252]",6066041,2109242,P,23X,CCD5,07/03/24  7:19:12 PM,1720070649000,23,4,2
2116077,LOP240703001024,8656 MACARTHUR BLVD,MACARTHUR BLVD,415N,DISTURBANCE-NEIGHBOR,1720034376000,"[-122.1625573, 37.7590682]",6081078,2103123,C,35X,CCD7,07/03/24  7:19:36 PM,1720039143000,35,5,3
2116078,LOP240703001025,915 FOOTHILL BLVD,FOOTHILL BLVD,933R,ALARM-RINGER,1720034390000,"[-122.2486039, 37.7939822]",6056445,2116287,C,19X,CCD2,07/03/24  7:19:50 PM,1720034598000,19,3,2
2116079,LOP240703001026,9207 HILLSIDE ST,HILLSIDE ST,415J,DISTURBANCE-JUVENILE,1720034438000,"[-122.1627095, 37.7535011]",6080998,2101097,C,35X,CCD7,07/03/24  7:20:38 PM,1720087451000,35,5,3
2116080,LOP240703001027,2520 CHURCH ST,CHURCH ST,911C,911 HANG UP FROM CP,1720034480000,"[-122.1791026, 37.7684392]",6076357,2106620,C,30Y,CCD6,07/03/24  7:21:20 PM,1720042960000,30,5,3
2116081,LOP240703001029,301 PERALTA ST,PERALTA ST,945A,AMBULANCE REQUESTED,1720034579000,"[-122.3002025, 37.8036327]",6041606,2120083,C,02Y,CCD3,07/03/24  7:22:59 PM,1720034579000,2,1,1
2116082,LOP240703001030,3600 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1720034583000,"[-122.2219694, 37.7758222]",6064018,2109533,C,23X,CCD5,07/03/24  7:23:03 PM,1720037414000,23,4,2
2116083,LOP240703001031,150 PEARL ST,PEARL ST,970B,AUTO BLOCKING DRIVEW,1720034584000,"[-122.2555896, 37.8175751]",6054588,2124914,C,08X,CCD3,07/03/24  7:23:04 PM,1720049966000,8,2,1
2116084,LOP240703001028,4551 VIRGINIA AV,VIRGINIA AV,5150,MENTALLY ILL,1720034538000,"[-122.1977504, 37.7825488]",6071061,2111854,C,28X,CCD6,07/03/24  7:22:18 PM,1720039417000,28,4,3
2116085,LOP240703001032,5295 BROADWAY TER,BROADWAY TER,SECCK,SECURITY CHECK,1720034636000,"[-122.2484066, 37.8374944]",6056798,2132127,C,13X,CCD1,07/03/24  7:23:56 PM,1720041970000,13,2,1
2116086,LOP240703001033,3941 NORTON AV,NORTON AV,914,MAKE A PHONE CALL,1720034754000,"[-122.1979805, 37.7974605]",6071093,2117284,C,22Y,CCD4,07/03/24  7:25:54 PM,1720054013000,22,3,2
2116087,LOP240703001034,1526 25TH AV,25TH AV,R10851,RECOVERED STOLEN VEH,1720034776000,"[-122.2324497, 37.7833131]",6061040,2112316,P,20X,CCD5,07/03/24  7:26:16 PM,1720040492000,20,3,2
2116088,LOP240703001035,4305 RILEA WY,RILEA WY,945A,AMBULANCE REQUESTED,1720034806000,"[-122.1506139, 37.7705775]",6084604,2107252,C,25Y,CCD6,07/03/24  7:26:46 PM,1720034806000,25,4,2
2116089,LOP240703001036,5901 OAKPORT ST,OAKPORT ST,R10851,RECOVERED STOLEN VEH,1720034992000,"[-122.2114857, 37.756978]",6066922,2102617,C,26X,CCD7,07/03/24  7:29:52 PM,1720119786000,26,4,3
2116090,LOP240703001037,185 ATHOL AV,ATHOL AV,ASSIST,ASSIST,1720035053000,"[-122.2521405, 37.8009807]",6055471,2118854,C,15X,CCD2,07/03/24  7:30:53 PM,1720035053000,15,3,2
2116091,LOP240703001020,6580 OAKWOOD DR,OAKWOOD DR,933R,ALARM-RINGER,1720034127000,"[-122.2001288, 37.8409411]",6070760,2133125,C,13Z,CCD4,07/03/24  7:15:27 PM,1720039555000,13,2,1
2116092,LOP240703001038,63RD ST&HERZOG ST,ST&HERZOG ST,SIDESH,SIDESHOW,1720035171000,"[-122.282948, 37.8462919]",6046886,2135518,C,10X,CCD1,07/03/24  7:32:51 PM,1720036559000,10,2,1
2116093,LOP240703001039,1900 BROADWAY,BROADWAY,911C,911 HANG UP FROM CP,1720035189000,"[-122.2689571, 37.8077808]",6050660,2121421,C,04X,CCD3,07/03/24  7:33:09 PM,1720035200000,4,1,1
2116094,LOP240703001040,8TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,BTNFO,BEAT INFORMATION,1720035254000,"[-122.2785456, 37.8020825]",6047851,2119399,C,03Y,CCD3,07/03/24  7:34:14 PM,1720044888000,3,1,1
2116095,LOP240703001041,5809 FOOTHILL BLVD,FOOTHILL BLVD,242,BATTERY,1720035360000,"[-122.1919542, 37.7717961]",6072665,2107909,C,29X,CCD6,07/03/24  7:36:00 PM,1720039427000,29,5,3
2116096,LOP240703001042,LA SALLE AV&MOUNTAIN BLVD,SALLE AV&MOUNTAIN BLVD,949,SUSPICIOUS VEHICLE,1720035410000,"[-122.2095652, 37.8267276]",6067941,2128000,C,13Z,CCD4,07/03/24  7:36:50 PM,1720044636000,13,2,1
2116097,LOP240703001043,19TH ST&WEBSTER ST,ST&WEBSTER ST,912,SUSPICIOUS PERSON,1720035471000,"[-122.266643, 37.8068458]",6051322,2121068,C,04X,CCD3,07/03/24  7:37:51 PM,1720044839000,4,1,1
2116098,LOP240703001044,749 OAKLAND AV,OAKLAND AV,911N,POLICE RELATED MATTE,1720035558000,"[-122.2484653, 37.8213176]",6056671,2126238,C,09X,CCD2,07/03/24  7:39:18 PM,1720035559000,9,2,1
2116099,LOP240703001047,733 KEVIN CT,KEVIN CT,R10851,RECOVERED STOLEN VEH,1720035591000,"[-122.2070194, 37.758191]",6068221,2103035,P,26X,CCD6,07/03/24  7:39:51 PM,1720035616000,26,4,3
2116100,LOP240703001046,941 CAMPBELL ST,CAMPBELL ST,415C,415 UNKNOWN,1720035584000,"[-122.2980351, 37.8086266]",6042267,2121889,C,02Y,CCD3,07/03/24  7:39:44 PM,1720045074000,2,1,1
2116101,LOP240703001045,77TH AV&SPENCER ST,AV&SPENCER ST,911N,POLICE RELATED MATTE,1720035569000,"[-122.1904341, 37.7536616]",6072985,2101299,C,26Y,CCD7,07/03/24  7:39:29 PM,1720035569000,26,4,3
2116102,LOP240703001049,796 66TH AV,66TH AV,945A,AMBULANCE REQUESTED,1720035666000,"[-122.202954, 37.7559177]",6069381,2102186,C,31X,CCD7,07/03/24  7:41:06 PM,1720035692000,31,5,3
2116103,LOP240703001050,4700 E 12TH ST,E 12TH ST,SECCK,SECURITY CHECK,1720035705000,"[-122.2126156, 37.7693744]",6066678,2107136,C,26X,CCD5,07/03/24  7:41:45 PM,1720038547000,26,4,3
2116104,LOP240703001051,1770 BROADWAY,BROADWAY,415LT,DISTURBANCE-LANDLORD,1720035715000,"[-122.2694172, 37.8070377]",6050522,2121153,C,04X,CCD3,07/03/24  7:41:55 PM,1720043380000,4,1,1
2116105,LOP240703001052,699 BELLEVUE AV,BELLEVUE AV,911C,911 HANG UP FROM CP,1720035732000,"[-122.259488, 37.8098122]",6053409,2122109,C,14X,CCD3,07/03/24  7:42:12 PM,1720035741000,14,2,2
2116106,LOP240703001053,3201 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911N,POLICE RELATED MATTE,1720035835000,"[-122.2258544, 37.7775564]",6062907,2110185,C,23X,CCD5,07/03/24  7:43:55 PM,1720035835000,23,4,2
2116107,LOP240703001054,96 MONTE CRESTA AV,MONTE CRESTA AV,415C,415 UNKNOWN,1720035911000,"[-122.2498142, 37.8247751]",6056305,2127504,C,09X,CCD1,07/03/24  7:45:11 PM,1720035911000,9,2,1
2116108,LOP240703001056,1500 35TH AV,35TH AV,901D,VEHICLE COLLISION-DR,1720035988000,"[-122.2219296, 37.777839]",6064043,2110267,C,23X,CCD5,07/03/24  7:46:28 PM,1720070000000,23,4,2
2116109,LOP240703001055,1001 BROADWAY,BROADWAY,953,INVESTIGATE REPORT O,1720035979000,"[-122.2729782, 37.8016142]",6049456,2119198,C,03Y,CCD3,07/03/24  7:46:19 PM,1720035979000,3,1,1
2116110,LOP240703001057,34TH ST&HOLLIS ST,ST&HOLLIS ST,20002,HIT & RUN (PROPERTY,1720036003000,"[-122.2841168, 37.8258984]",6046407,2128100,C,07X,CCD3,07/03/24  7:46:43 PM,1720036063000,7,1,1
2116111,LOP240703001058,1378 63RD AV,63RD AV,BTNFO,BEAT INFORMATION,1720036068000,"[-122.1977565, 37.7626812]",6070928,2104621,C,26Y,CCD6,07/03/24  7:47:48 PM,1720036308000,26,4,3
2116112,LOP240703001059,715 PERALTA ST,PERALTA ST,415F,415 FAMILY,1720036094000,"[-122.2981261, 37.8062382]",6042224,2121020,C,02Y,CCD3,07/03/24  7:48:14 PM,1720036845000,2,1,1
2116113,LOP240703001060,738 65TH ST,65TH ST,602L,TRESPASS:,1720036187000,"[-122.2668798, 37.8502555]",6051552,2136873,C,11X,CCD1,07/03/24  7:49:47 PM,1720048528000,11,2,1
2116114,LOP240703001061,1212 CENTER ST,CENTER ST,R10851,RECOVERED STOLEN VEH,1720036241000,"[-122.2933313, 37.8096843]",6043633,2122248,C,02Y,CCD3,07/03/24  7:50:41 PM,1720039859000,2,1,1
2116115,LOP240703001062,30TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,20001,HIT & RUN RESULTING,1720036401000,"[-122.267193, 37.8190444]",6051247,2125512,C,08X,CCD3,07/03/24  7:53:21 PM,1720043859000,8,2,1
2116116,LOP240703001063,3257 KANSAS ST,KANSAS ST,933R,ALARM-RINGER,1720036464000,"[-122.2014759, 37.7965174]",6070077,2116959,C,22Y,CCD4,07/03/24  7:54:24 PM,1720038015000,22,3,2
2116117,LOP240703001064,510 11TH ST,11TH ST,929,FIRE,1720036478000,"[-122.2739296, 37.8028909]",6049190,2119668,C,03Y,CCD3,07/03/24  7:54:38 PM,1720036478000,3,1,1
2116118,LOP240703001067,2126 66TH AV,66TH AV,242,BATTERY,1720036870000,"[-122.1904018, 37.7648607]",6073068,2105376,P,27Y,CCD6,07/03/24  8:01:10 PM,1720036901000,27,4,3
2116119,LOP240703001068,889 W GRAND AV,W GRAND AV,20002,HIT & RUN (PROPERTY,1720036891000,"[-122.278431, 37.8143515]",6047969,2123865,C,05X,CCD3,07/03/24  8:01:31 PM,1720037216000,5,1,1
2116120,LOP240703001070,8301 OAKPORT ST,OAKPORT ST,933R,ALARM-RINGER,1720037038000,"[-122.1997864, 37.7396502]",6070189,2096247,C,31X,CCD7,07/03/24  8:03:58 PM,1720053981000,31,5,3
2116121,LOP240703001071,1904 E 21ST ST,E 21ST ST,484LP,STOLEN LICENSE PLATE,1720037072000,"[-122.2361959, 37.791372]",6060012,2115270,C,18X,CCD2,07/03/24  8:04:32 PM,1720051596000,18,3,2
2116122,LOP240703001072,500 30TH ST,30TH ST,484LP,STOLEN LICENSE PLATE,1720037097000,"[-122.2672151, 37.8191017]",6051241,2125533,C,08X,CCD3,07/03/24  8:04:57 PM,1720042494000,8,2,1
2116123,LOP240703001073,7101 EDGEWATER DR,EDGEWATER DR,911N,POLICE RELATED MATTE,1720037115000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,07/03/24  8:05:15 PM,1720037115000,31,5,3
2116124,LOP240703001075,1415 35TH AV,35TH AV,BTNFO,BEAT INFORMATION,1720037196000,"[-122.2225928, 37.7764422]",6063842,2109762,C,23X,CCD5,07/03/24  8:06:36 PM,1720037196000,23,4,2
2116125,LOP240703001074,CLAY ST&EMBARCADERO WEST,ST&EMBARCADERO WEST,929,FIRE,1720037183000,"[-122.2792002, 37.7963153]",6047622,2117303,C,01X,CCD3,07/03/24  8:06:23 PM,1720037184000,1,1,1
2116126,LOP240703001076,742 45TH AV,45TH AV,901B,VEHICLE COLLISION-UN,1720037268000,"[-122.2184175, 37.7672409]",6064987,2106390,C,26X,CCD5,07/03/24  8:07:48 PM,1720037272000,26,4,3
2116127,LOP240703001077,100 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,929,FIRE,1720037319000,"[-122.2815289, 37.7971426]",6046955,2117617,C,01X,CCD3,07/03/24  8:08:39 PM,1720037319000,1,1,1
2116128,LOP240703001079,EMBARCADERO WEST&MARTIN LUTHER KING JR WY,WEST&MARTIN LUTHER KING JR WY,451,ARSON,1720037440000,"[-122.281605, 37.7971415]",6046933,2117617,C,01X,CCD3,07/03/24  8:10:40 PM,1720040107000,1,1,1
2116129,LOP240703001066,62ND AV&BRANN ST,AV&BRANN ST,594,VANDALISM,1720036582000,"[-122.1845289, 37.7727402]",6074817,2108214,C,29X,CCD6,07/03/24  7:56:22 PM,1720039722000,29,5,3
2116145,LOP240703001080,115 EMBARCADERO,EMBARCADERO,929,FIRE,1720037441000,"[-122.2682578, 37.7916455]",6050751,2115543,C,01X,CCD3,07/03/24  8:10:41 PM,1720037442000,1,1,1
2116146,LOP240703001082,2681 FRUITVALE AV,FRUITVALE AV,10851,STOLEN VEHICLE,1720037489000,"[-122.2202352, 37.7902985]",6064616,2114794,C,21Y,CCD5,07/03/24  8:11:29 PM,1720104543000,21,3,2
2116147,LOP240703001081,1715 BRUSH ST,BRUSH ST,415,DISTURBING THE PEACE,1720037460000,"[-122.277074, 37.8093013]",6048326,2122019,C,05X,CCD3,07/03/24  8:11:00 PM,1720046291000,5,1,1
2116148,LOP240703001083,937 WOOD ST,WOOD ST,415F,415 FAMILY,1720037696000,"[-122.3006176, 37.8099029]",6041530,2122368,C,02Y,CCD3,07/03/24  8:14:56 PM,1720046835000,2,1,1
2116149,LOP240703001084,1755 EMBARCADERO,EMBARCADERO,911N,POLICE RELATED MATTE,1720037917000,"[-122.2441632, 37.7848571]",6057666,2112941,C,19X,CCD2,07/03/24  8:18:37 PM,1720037917000,19,3,2
2116150,LOP240703001085,1020 CHESTER ST,CHESTER ST,459,BURGLARY,1720037957000,"[-122.2949344, 37.8083991]",6043161,2121789,C,02Y,CCD3,07/03/24  8:19:17 PM,1720037958000,2,1,1
2116151,LOP240703001086,2225 84TH AV,84TH AV,415C,415 UNKNOWN,1720037969000,"[-122.1688188, 37.7587298]",6079266,2103032,C,35X,CCD6,07/03/24  8:19:29 PM,1720049806000,35,5,3
2116152,LOP240703001087,37TH AV&E 9TH ST,AV&E 9TH ST,HAZ,HAZARDOUS SITUATION/,1720038028000,"[-122.2230819, 37.7723148]",6063673,2108262,C,23X,CCD5,07/03/24  8:20:28 PM,1720081334000,23,4,2
2116153,LOP240703001089,CAVOUR ST&SHAFTER AV,ST&SHAFTER AV,943,FIGHT,1720038150000,"[-122.2573035, 37.8379033]",6054232,2132324,C,12Y,CCD1,07/03/24  8:22:30 PM,1720040394000,12,2,1
2116154,LOP240703001088,58TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,BCAST,BROADCAST,1720038116000,"[-122.2003501, 37.765495]",6070197,2105659,C,26Y,CCD5,07/03/24  8:21:56 PM,1720038172000,26,4,3
2116155,LOP240703001090,4227 MASTERSON ST,MASTERSON ST,242,BATTERY,1720038234000,"[-122.1947503, 37.7886376]",6071968,2114055,C,25X,CCD4,07/03/24  8:23:54 PM,1720038712000,25,4,2
2116156,LOP240703001091,2225 84TH AV,84TH AV,911C,911 HANG UP FROM CP,1720038274000,"[-122.1688188, 37.7587298]",6079266,2103032,C,35X,CCD6,07/03/24  8:24:34 PM,1720038274000,35,5,3
2116157,LOP240703001092,964 18TH ST,18TH ST,243E,BATTERY ON CO-HABITA,1720038385000,"[-122.2812228, 37.8115104]",6047143,2122846,C,05X,CCD3,07/03/24  8:26:25 PM,1720048879000,5,1,1
2116158,LOP240703001093,3300 WEBSTER ST,WEBSTER ST,HAZ,HAZARDOUS SITUATION/,1720038514000,"[-122.2625329, 37.8209682]",6052606,2126187,C,08X,CCD3,07/03/24  8:28:34 PM,1720038519000,8,2,1
2116159,LOP240703001094,1020 CHESTER ST,CHESTER ST,415LT,DISTURBANCE-LANDLORD,1720038523000,"[-122.2949344, 37.8083991]",6043161,2121789,C,02Y,CCD3,07/03/24  8:28:43 PM,1720059720000,2,1,1
2116160,LOP240703001095,10540 ENGLEWOOD DR,ENGLEWOOD DR,933R,ALARM-RINGER,1720038558000,"[-122.1268016, 37.7624211]",6091434,2104162,C,35Y,CCD7,07/03/24  8:29:18 PM,1720070562000,35,5,3
2116161,LOP240703001096,5856 FOOTHILL BLVD,FOOTHILL BLVD,243E,BATTERY ON CO-HABITA,1720038572000,"[-122.1911191, 37.7717476]",6072906,2107887,C,29X,CCD6,07/03/24  8:29:32 PM,1720050546000,29,5,3
2116162,LOP240703001099,9746 PLYMOUTH ST,PLYMOUTH ST,911C,911 HANG UP FROM CP,1720038687000,"[-122.1674674, 37.7463087]",6079576,2098503,C,34X,CCD7,07/03/24  8:31:27 PM,1720038703000,34,5,3
2116163,LOP240703001100,2400 WEBSTER ST,WEBSTER ST,933R,ALARM-RINGER,1720038699000,"[-122.2648509, 37.8133084]",6051884,2123411,C,08X,CCD3,07/03/24  8:31:39 PM,1720042701000,8,2,1
2116164,LOP240703001101,1357 91ST AV,91ST AV,SUPPL,SUPPLEMENT,1720038722000,"[-122.1749001, 37.7488677]",6077444,2099473,C,33X,CCD7,07/03/24  8:32:02 PM,1720044248000,33,5,3
2116165,LOP240703001102,2254 100TH AV,100TH AV,CKVEH,CHECK VEHICLE,1720038923000,"[-122.1584936, 37.7451883]",6082163,2098049,C,32Y,CCD7,07/03/24  8:35:23 PM,1720064851000,32,5,3
2116166,LOP240703001104,8204 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1720038987000,"[-122.1794986, 37.75565]",6076159,2101966,C,34X,CCD7,07/03/24  8:36:27 PM,1720038987000,34,5,3
2116167,LOP240703001103,3150 PLEITNER AV,PLEITNER AV,10851,STOLEN VEHICLE,1720038967000,"[-122.2116991, 37.7937216]",6067105,2115995,C,21Y,CCD5,07/03/24  8:36:07 PM,1720067043000,21,3,2
2116168,LOP240703001106,200 MAKIN RD,MAKIN RD,945A,AMBULANCE REQUESTED,1720039049000,"[-122.194555, 37.7348774]",6071670,2094482,C,31Y,CCD7,07/03/24  8:37:29 PM,1720039050000,31,5,3
2116169,LOP240703001107,1 AIRPORT DR,AIRPORT DR,415C,415 UNKNOWN,1720039080000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,07/03/24  8:38:00 PM,1720042901000,31,5,3
2116170,LOP240703001109,COVINGTON ST&MARLOW DR,ST&MARLOW DR,SECCK,SECURITY CHECK,1720039136000,"[-122.1387593, 37.7368698]",6087815,2094920,C,35Y,CCD7,07/03/24  8:38:56 PM,1720041824000,35,5,3
2116171,LOP240703001110,3701 HOWE ST,HOWE ST,MSDIAL,MISDIAL,1720039179000,"[-122.2574429, 37.8238981]",6054096,2127226,C,09X,CCD1,07/03/24  8:39:39 PM,1720039180000,9,2,1
2116172,LOP240703001111,3611 E 12TH ST,E 12TH ST,484LP,STOLEN LICENSE PLATE,1720039200000,"[-122.2223407, 37.7748225]",6063904,2109171,C,23X,CCD5,07/03/24  8:40:00 PM,1720053874000,23,4,2
2116173,LOP240703001112,5809 FOOTHILL BLVD,FOOTHILL BLVD,243E,BATTERY ON CO-HABITA,1720039274000,"[-122.1919542, 37.7717961]",6072665,2107909,C,29X,CCD6,07/03/24  8:41:14 PM,1720054700000,29,5,3
2116174,LOP240703001113,GRASS VALLEY RD&SKYLINE BLVD,VALLEY RD&SKYLINE BLVD,23103,RECKLESS DRIVING,1720039358000,"[-122.1186478, 37.7538975]",6093737,2101018,C,35Y,CCD7,07/03/24  8:42:38 PM,1720040498000,35,5,3
2116175,LOP240703001114,4600 BELFAST AV,BELFAST AV,912,SUSPICIOUS PERSON,1720039467000,"[-122.1797487, 37.7904317]",6076314,2114630,C,25X,CCD6,07/03/24  8:44:27 PM,1720061507000,25,4,2
2116176,LOP240703001116,5000 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1720039520000,"[-122.1878759, 37.7826741]",6073915,2111848,C,28X,CCD6,07/03/24  8:45:20 PM,1720039520000,28,4,3
2116177,LOP240703001117,W GRAND AV&MARKET ST,GRAND AV&MARKET ST,BCAST,BROADCAST,1720039565000,"[-122.2786562, 37.8144992]",6047905,2123920,C,05X,CCD3,07/03/24  8:46:05 PM,1720039702000,5,1,1
2116178,LOP240703001119,1300 60TH AV,60TH AV,SECCK,SECURITY CHECK,1720039683000,"[-122.2004286, 37.7636343]",6070162,2104982,C,26Y,CCD6,07/03/24  8:48:03 PM,1720046940000,26,4,3
2116179,LOP240703001122,3533 KLAMATH ST,KLAMATH ST,945A,AMBULANCE REQUESTED,1720039749000,"[-122.1837211, 37.8035101]",6075252,2119412,C,22Y,CCD4,07/03/24  8:49:09 PM,1720039750000,22,3,2
2116180,LOP240703001121,3521 PIERSON ST,PIERSON ST,BTNFO,BEAT INFORMATION,1720039705000,"[-122.1892514, 37.7830444]",6073520,2111990,C,28X,CCD6,07/03/24  8:48:25 PM,1720052858000,28,4,3
2116181,LOP240703001124,2493 MAVIS ST,MAVIS ST,933R,ALARM-RINGER,1720039897000,"[-122.1975958, 37.7750303]",6071056,2109116,C,27X,CCD4,07/03/24  8:51:37 PM,1720055225000,27,4,3
2116182,LOP240703001123,648 14TH ST,14TH ST,415C,415 UNKNOWN,1720039878000,"[-122.2759207, 37.8062423]",6048638,2120899,C,04X,CCD3,07/03/24  8:51:18 PM,1720039878000,4,1,1
2116183,LOP240703001126,5415 MARKET ST,MARKET ST,955B,BARKING DOG,1720039903000,"[-122.2738423, 37.8385046]",6049461,2132633,C,10Y,CCD1,07/03/24  8:51:43 PM,1720087633000,10,2,1
2116184,LOP240703001125,1 BAY BRIDGE,BAY BRIDGE,HAZ,HAZARDOUS SITUATION/,1720039900000,"[-122.3095964, 37.8245819]",6039040,2127762,C,07X,CCD3,07/03/24  8:51:40 PM,1720039903000,7,1,1
2116185,LOP240703001127,2416 25TH AV,25TH AV,415C,415 UNKNOWN,1720039947000,"[-122.2262732, 37.7891719]",6062864,2114416,C,21X,CCD5,07/03/24  8:52:27 PM,1720073715000,21,3,2
2116186,LOP240703001128,6407 TELEGRAPH AV,TELEGRAPH AV,945A,AMBULANCE REQUESTED,1720040099000,"[-122.2605893, 37.8502671]",6053368,2136843,C,11X,CCD1,07/03/24  8:54:59 PM,1720040099000,11,2,1
2116187,LOP240703001129,357 34TH ST,34TH ST,900,MISCELLANEOUS/UNKNOW,1720040262000,"[-122.2621189, 37.8220511]",6052733,2126579,C,08X,CCD3,07/03/24  8:57:42 PM,1720040401000,8,2,1
2116188,LOP240703001131,916 36TH AV,36TH AV,911C,911 HANG UP FROM CP,1720040719000,"[-122.2238776, 37.773053]",6063448,2108535,C,23X,CCD5,07/03/24  9:05:19 PM,1720063222000,23,4,2
2116189,LOP240703001132,2649 62ND AV,62ND AV,911N,POLICE RELATED MATTE,1720040734000,"[-122.1874768, 37.770594]",6073951,2107448,C,29X,CCD6,07/03/24  9:05:34 PM,1720040735000,29,5,3
2116190,LOP240703001133,1800 EMBARCADERO,EMBARCADERO,5150,MENTALLY ILL,1720040787000,"[-122.2430892, 37.7836342]",6057968,2112490,C,19X,CCD5,07/03/24  9:06:27 PM,1720041378000,19,3,2
2116191,LOP240703001134,1728 67TH AV,67TH AV,415GS,415 GUNSHOTS,1720040839000,"[-122.1892724, 37.7635832]",6073386,2104905,C,30X,CCD6,07/03/24  9:07:19 PM,1720045987000,30,5,3
2116192,LOP240703001135,5240 TELEGRAPH AV,TELEGRAPH AV,911N,POLICE RELATED MATTE,1720040912000,"[-122.2620997, 37.8383097]",6052850,2132498,C,12Y,CCD1,07/03/24  9:08:32 PM,1720040913000,12,2,1
2116193,LOP240703001130,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1720040424000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,07/03/24  9:00:24 PM,1720040424000,31,5,3
2116209,LOP240703001136,141 EMBARCADERO,EMBARCADERO,10851,STOLEN VEHICLE,1720040967000,"[-122.2673609, 37.7914859]",6051009,2115480,C,01X,CCD3,07/03/24  9:09:27 PM,1720045935000,1,1,1
2116210,LOP240703001138,2857 E 9TH ST,E 9TH ST,245,ASSAULT W/DEADLY WEA,1720041221000,"[-122.2333261, 37.7760788]",6060738,2109687,C,20X,CCD5,07/03/24  9:13:41 PM,1720047005000,20,3,2
