OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2084748,LOP240608000939,863 30TH ST,30TH ST,415TH,415 THREATS,1717874375000,"[-122.2754258, 37.8202942]",6048878,2126012,C,06X,CCD3,06/08/24  7:19:35 PM,1717874375000,6,1,1
2084749,LOP240608000940,136 12TH ST,12TH ST,911C,911 HANG UP FROM CP,1717874418000,"[-122.2645885, 37.8000837]",6051869,2118595,C,03X,CCD2,06/08/24  7:20:18 PM,1717874419000,3,1,1
2084750,LOP240608000941,EB I580&PARK BLVD,I580&PARK BLVD,901,VEHICLE COLLISION/PR,1717874479000,"[-122.2335295, 37.8042168]",6060869,2119932,C,17Y,CCD5,06/08/24  7:21:19 PM,1717874479000,17,3,2
2084751,LOP240608000944,2919 FRUITVALE AV,FRUITVALE AV,911H,911 HANG-UP,1717874579000,"[-122.2190408, 37.7932769]",6064981,2115872,C,21Y,CCD5,06/08/24  7:22:59 PM,1717875227000,21,3,2
2084752,LOP240608000943,1452 HAVENSCOURT BLVD,HAVENSCOURT BLVD,911N,POLICE RELATED MATTE,1717874578000,"[-122.1926496, 37.7620734]",6072400,2104373,C,30X,CCD6,06/08/24  7:22:58 PM,1717874587000,30,5,3
2084753,LOP240608000942,1118 EL CENTRO AV,EL CENTRO AV,945A,AMBULANCE REQUESTED,1717874543000,"[-122.2192576, 37.8105648]",6065034,2122167,C,16Y,CCD5,06/08/24  7:22:23 PM,1717874544000,16,3,2
2084754,LOP240608000946,2919 FRUITVALE AV,FRUITVALE AV,945A,AMBULANCE REQUESTED,1717874660000,"[-122.2190408, 37.7932769]",6064981,2115872,C,21Y,CCD5,06/08/24  7:24:20 PM,1717874661000,21,3,2
2084755,LOP240608000948,1300 E 12TH ST,E 12TH ST,929,FIRE,1717874692000,"[-122.2480939, 37.7892268]",6056560,2114553,C,19X,CCD2,06/08/24  7:24:52 PM,1717874717000,19,3,2
2084756,LOP240608000947,555 JULIE ANN WY,JULIE ANN WY,459,BURGLARY,1717874674000,"[-122.2100971, 37.7590281]",6067337,2103356,C,26X,CCD6,06/08/24  7:24:34 PM,1717887501000,26,4,3
2084757,LOP240608000951,1204 13TH AV,13TH AV,929,FIRE,1717874789000,"[-122.2480553, 37.7892054]",6056571,2114545,C,19X,CCD2,06/08/24  7:26:29 PM,1717874789000,19,3,2
2084758,LOP240608000950,2850 WEST ST,WEST ST,911H,911 HANG-UP,1717874755000,"[-122.2738431, 37.8186891]",6049324,2125419,C,06X,CCD3,06/08/24  7:25:55 PM,1717881908000,6,1,1
2084759,LOP240608000952,7101 EDGEWATER DR,EDGEWATER DR,415C,415 UNKNOWN,1717874842000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/08/24  7:27:22 PM,1717874858000,31,5,3
2084760,LOP240608000953,14TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,451,ARSON,1717875021000,"[-122.2461564, 37.7894066]",6057121,2114608,C,19X,CCD2,06/08/24  7:30:21 PM,1717875368000,19,3,2
2084761,LOP240608000954,14TH AV&E 33RD ST,AV&E 33RD ST,5150,MENTALLY ILL,1717875078000,"[-122.2274934, 37.8001165]",6062585,2118407,C,17Y,CCD5,06/08/24  7:31:18 PM,1717885658000,17,3,2
2084762,LOP240608000955,924 73RD AV,73RD AV,945A,AMBULANCE REQUESTED,1717875158000,"[-122.1937798, 37.7548908]",6072026,2101764,C,26Y,CCD7,06/08/24  7:32:38 PM,1717875158000,26,4,3
2084763,LOP240608000956,2681 73RD AV,73RD AV,911C,911 HANG UP FROM CP,1717875218000,"[-122.1739109, 37.7680708]",6077855,2106459,C,30Y,CCD6,06/08/24  7:33:38 PM,1717875218000,30,5,3
2084764,LOP240608000957,285 HEGENBERGER RD,HEGENBERGER RD,SECCK,SECURITY CHECK,1717875265000,"[-122.1984661, 37.7331868]",6070528,2093887,C,31X,CCD7,06/08/24  7:34:25 PM,1717877412000,31,5,3
2084765,LOP240608000958,14TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1717875378000,"[-122.2461564, 37.7894066]",6057121,2114608,C,19X,CCD2,06/08/24  7:36:18 PM,1717877267000,19,3,2
2084766,LOP240608000959,3148 SAN PABLO AV,SAN PABLO AV,975,STAND BY AND PRESERV,1717875441000,"[-122.2768886, 37.8219477]",6048467,2126622,C,06X,CCD3,06/08/24  7:37:21 PM,1717883253000,6,1,1
2084767,LOP240608000960,1245 BROADWAY,BROADWAY,415C,415 UNKNOWN,1717875475000,"[-122.2719278, 37.8032918]",6049771,2119803,C,03Y,CCD3,06/08/24  7:37:55 PM,1717875484000,3,1,1
2084768,LOP240608000961,18TH ST&JEFFERSON ST,ST&JEFFERSON ST,912,SUSPICIOUS PERSON,1717875493000,"[-122.27326, 37.8081968]",6049420,2121596,C,04X,CCD3,06/08/24  7:38:13 PM,1717878539000,4,1,1
2084769,LOP240608000945,4610 INTERNATIONAL BLVD,INTERNATIONAL BLVD,10851,STOLEN VEHICLE,1717874623000,"[-122.2114969, 37.7708327]",6067011,2107661,C,27Y,CCD5,06/08/24  7:23:43 PM,1717878497000,27,4,3
2084785,LOP240608000962,4901 E 12TH ST,E 12TH ST,SECCK,SECURITY CHECK,1717875505000,"[-122.211377, 37.7681811]",6067028,2106695,C,26X,CCD5,06/08/24  7:38:25 PM,1717875933000,26,4,3
2084786,LOP240608000963,519 18TH ST,18TH ST,945A,AMBULANCE REQUESTED,1717875600000,"[-122.2707509, 37.8076522]",6050141,2121384,C,04X,CCD3,06/08/24  7:40:00 PM,1717875600000,4,1,1
2084787,LOP240608000964,3080 RICHMOND BLVD,RICHMOND BLVD,945A,AMBULANCE REQUESTED,1717875709000,"[-122.2595605, 37.8193013]",6053453,2125564,C,08X,CCD3,06/08/24  7:41:49 PM,1717875709000,8,2,1
2084788,LOP240608000966,624 SYCAMORE ST,SYCAMORE ST,911C,911 HANG UP FROM CP,1717875780000,"[-122.2715868, 37.8155505]",6049954,2124264,C,06X,CCD3,06/08/24  7:43:00 PM,1717882523000,6,1,1
2084789,LOP240608000967,230 BAY PL,BAY PL,945A,AMBULANCE REQUESTED,1717875897000,"[-122.2612883, 37.8127327]",6052909,2123182,C,14X,CCD3,06/08/24  7:44:57 PM,1717875897000,14,2,2
2084790,LOP240608000968,2431 106TH AV,106TH AV,GAS,GAS LEAK,1717875913000,"[-122.1533234, 37.7425993]",6083641,2097080,C,32Y,CCD7,06/08/24  7:45:13 PM,1717875913000,32,5,3
2084791,LOP240608000969,55TH AV&SCOVILLE ST,AV&SCOVILLE ST,CKVEH,CHECK VEHICLE,1717875940000,"[-122.2001741, 37.7695985]",6070275,2107152,C,27Y,CCD6,06/08/24  7:45:40 PM,1717877594000,27,4,3
2084792,LOP240608000970,230 BAY PL,BAY PL,911C,911 HANG UP FROM CP,1717876068000,"[-122.2612883, 37.8127327]",6052909,2123182,C,14X,CCD3,06/08/24  7:47:48 PM,1717876920000,14,2,2
2084793,LOP240608000971,141 EMBARCADERO WEST,EMBARCADERO WEST,415N,DISTURBANCE-NEIGHBOR,1717876183000,"[-122.2708262, 37.7928128]",6050017,2115982,C,01X,CCD3,06/08/24  7:49:43 PM,1717888061000,1,1,1
2084794,LOP240608000972,7225 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1717876200000,"[-122.1881098, 37.7596197]",6073696,2103456,C,26Y,CCD7,06/08/24  7:50:00 PM,1717877110000,26,4,3
2084795,LOP240608000973,76TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1717876261000,"[-122.1849601, 37.7581925]",6074597,2102920,C,30X,CCD7,06/08/24  7:51:01 PM,1717876272000,30,5,3
2084796,LOP240608000974,610 HEGENBERGER RD,HEGENBERGER RD,415C,415 UNKNOWN,1717876410000,"[-122.1958864, 37.7459334]",6071358,2098514,C,31Y,CCD7,06/08/24  7:53:30 PM,1717876418000,31,5,3
2084797,LOP240608000975,1357 91ST AV,91ST AV,968,DEAD ANIMAL PICK UP,1717876541000,"[-122.1749001, 37.7488677]",6077444,2099473,C,33X,CCD7,06/08/24  7:55:41 PM,1717933033000,33,5,3
2084798,LOP240608000976,230 BAY PL,BAY PL,945A,AMBULANCE REQUESTED,1717876633000,"[-122.2612883, 37.8127327]",6052909,2123182,C,14X,CCD3,06/08/24  7:57:13 PM,1717876633000,14,2,2
2084799,LOP240608000977,51ST AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,CODE7,SUBJECT ARMED WITH W,1717876901000,"[-122.2079197, 37.7690607]",6068033,2106997,C,27Y,CCD5,06/08/24  8:01:41 PM,1717879564000,27,4,3
2084800,LOP240608000978,73RD AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,20002,HIT & RUN (PROPERTY,1717876956000,"[-122.1870445, 37.759179]",6074001,2103290,C,26Y,CCD7,06/08/24  8:02:36 PM,1717877503000,26,4,3
2084801,LOP240608000979,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1717876999000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/08/24  8:03:19 PM,1717877001000,31,5,3
2084802,LOP240608000980,1245 BROADWAY,BROADWAY,945A,AMBULANCE REQUESTED,1717877215000,"[-122.2719278, 37.8032918]",6049771,2119803,C,03Y,CCD3,06/08/24  8:06:55 PM,1717877215000,3,1,1
2084803,LOP240608000982,7200 SAN LEANDRO ST,SAN LEANDRO ST,242,BATTERY,1717877262000,"[-122.1971498, 37.7536941]",6071044,2101346,C,26Y,CCD7,06/08/24  8:07:42 PM,1717877291000,26,4,3
2084804,LOP240608000981,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1717877258000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/08/24  8:07:38 PM,1717877258000,31,5,3
2084805,LOP240608000983,1975 MOUNTAIN BLVD,MOUNTAIN BLVD,911N,POLICE RELATED MATTE,1717877382000,"[-122.2104701, 37.8278242]",6067687,2128404,C,13Z,CCD4,06/08/24  8:09:42 PM,1717877382000,13,2,1
2084806,LOP240608000984,2651 73RD AV,73RD AV,SECCK,SECURITY CHECK,1717877420000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,06/08/24  8:10:20 PM,1717880247000,30,5,3
2084807,LOP240608000985,230 BAY PL,BAY PL,945A,AMBULANCE REQUESTED,1717877438000,"[-122.2612883, 37.8127327]",6052909,2123182,C,14X,CCD3,06/08/24  8:10:38 PM,1717877447000,14,2,2
2084808,LOP240608000986,EDWARDS AV&EB I580,AV&EB I580,STALL,STALLED VEH,1717877476000,"[-122.164216, 37.7762781]",6080710,2109397,C,25Y,CCD6,06/08/24  8:11:16 PM,1717877476000,25,4,2
2084809,LOP240608000987,FOOTHILL BLVD&SEMINARY AV,BLVD&SEMINARY AV,SECCK,SECURITY CHECK,1717877606000,"[-122.1903983, 37.7715492]",6073113,2107811,C,29X,CCD6,06/08/24  8:13:26 PM,1717879332000,29,5,3
2084810,LOP240608000989,2050 WEBSTER ST,WEBSTER ST,912,SUSPICIOUS PERSON,1717877722000,"[-122.2659664, 37.8091138]",6051533,2121890,C,04X,CCD3,06/08/24  8:15:22 PM,1717879773000,4,1,1
2084811,LOP240608000990,5000 MACARTHUR BLVD,MACARTHUR BLVD,955F,INJURIED ANIMAL,1717877789000,"[-122.1878759, 37.7826741]",6073915,2111848,C,28X,CCD6,06/08/24  8:16:29 PM,1717924339000,28,4,3
2084812,LOP240608000991,6121 MARGARIDO DR,MARGARIDO DR,945A,AMBULANCE REQUESTED,1717877896000,"[-122.2423218, 37.8476953]",6058624,2135808,C,13X,CCD1,06/08/24  8:18:16 PM,1717877896000,13,2,1
2084813,LOP240608000992,14TH AV&E 15TH ST,AV&E 15TH ST,929,FIRE,1717878090000,"[-122.2455588, 37.7898988]",6057297,2114784,C,19X,CCD2,06/08/24  8:21:30 PM,1717878090000,19,3,2
2084814,LOP240608000993,1453 15TH AV,15TH AV,929,FIRE,1717878241000,"[-122.2448736, 37.7894613]",6057492,2114621,C,19X,CCD2,06/08/24  8:24:01 PM,1717878241000,19,3,2
2084815,LOP240608000994,1969 MOUNTAIN BLVD,MOUNTAIN BLVD,484,THEFT,1717878275000,"[-122.2105389, 37.8279523]",6067668,2128451,C,13Z,CCD4,06/08/24  8:24:35 PM,1717878972000,13,2,1
2084816,LOP240608000996,2420 MARKET ST,MARKET ST,243E,BATTERY ON CO-HABITA,1717878479000,"[-122.2779994, 37.8161352]",6048106,2124512,C,07X,CCD3,06/08/24  8:27:59 PM,1717880507000,7,1,1
2084817,LOP240608000997,315 24TH ST,24TH ST,911C,911 HANG UP FROM CP,1717878540000,"[-122.2630794, 37.8129229]",6052393,2123261,C,08X,CCD3,06/08/24  8:29:00 PM,1717878616000,8,2,1
2084818,LOP240608000998,1045 DERBY AV,DERBY AV,933R,ALARM-RINGER,1717878618000,"[-122.2288442, 37.7766583]",6062037,2109874,C,20X,CCD5,06/08/24  8:30:18 PM,1717878858000,20,3,2
2084819,LOP240608000999,312 24TH ST,24TH ST,901,VEHICLE COLLISION/PR,1717878726000,"[-122.263016, 37.8130227]",6052412,2123297,C,08X,CCD3,06/08/24  8:32:06 PM,1717878726000,8,2,1
2084820,LOP240608001002,5800 WALNUT ST,WALNUT ST,945A,AMBULANCE REQUESTED,1717878882000,"[-122.1911045, 37.772473]",6072915,2108151,C,29X,CCD6,06/08/24  8:34:42 PM,1717878895000,29,5,3
2084821,LOP240608001003,8917 MACARTHUR BLVD,MACARTHUR BLVD,911N,POLICE RELATED MATTE,1717878919000,"[-122.1616852, 37.7562761]",6081312,2102102,C,35X,CCD7,06/08/24  8:35:19 PM,1717878919000,35,5,3
2084822,LOP240608001004,HIGH ST&OAKPORT ST,ST&OAKPORT ST,SIGNAL,SIGNALS-MALFUNCTIONI,1717878995000,"[-122.2206524, 37.7679719]",6064346,2106668,C,26X,CCD5,06/08/24  8:36:35 PM,1717879041000,26,4,3
2084823,LOP240608001006,301 E 18TH ST,E 18TH ST,SECCK,SECURITY CHECK,1717879056000,"[-122.2520019, 37.7996561]",6055502,2118371,C,15X,CCD2,06/08/24  8:37:36 PM,1717882291000,15,3,2
2084824,LOP240608001007,27TH ST&NORTHGATE AV,ST&NORTHGATE AV,901,VEHICLE COLLISION/PR,1717879058000,"[-122.2710416, 37.8169348]",6050121,2124765,C,06X,CCD3,06/08/24  8:37:38 PM,1717879058000,6,1,1
2084825,LOP240608001008,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1717879105000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/08/24  8:38:25 PM,1717879133000,31,5,3
2084826,LOP240608001011,1805 33RD AV,33RD AV,MSDIAL,MISDIAL,1717879180000,"[-122.2223901, 37.7818783]",6063937,2111740,C,23X,CCD5,06/08/24  8:39:40 PM,1717879180000,23,4,2
2084827,LOP240608001012,7101 EDGEWATER DR,EDGEWATER DR,TXT911,TEXT911,1717879269000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/08/24  8:41:09 PM,1717879305000,31,5,3
2084828,LOP240608001013,3701 QUIGLEY ST,QUIGLEY ST,415SS,415 SHOT SPOTTER GUN,1717879277000,"[-122.2010936, 37.791164]",6070152,2115008,C,25X,CCD4,06/08/24  8:41:17 PM,1717879654000,25,4,2
2084829,LOP240608001015,4515 PAMPAS AV,PAMPAS AV,945A,AMBULANCE REQUESTED,1717879372000,"[-122.1896935, 37.7877214]",6073423,2113695,C,25X,CCD4,06/08/24  8:42:52 PM,1717879372000,25,4,2
2084830,LOP240608001016,5100 BROADWAY,BROADWAY,SECCK,SECURITY CHECK,1717879573000,"[-122.2519021, 37.8350363]",6055772,2131251,C,09X,CCD1,06/08/24  8:46:13 PM,1717880723000,9,2,1
2084831,LOP240608001018,1 AIRPORT DR,AIRPORT DR,415C,415 UNKNOWN,1717879654000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,06/08/24  8:47:34 PM,1717879672000,31,5,3
2084832,LOP240608001017,29TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,WELCK,WELFARE CHECK -- CHE,1717879611000,"[-122.2712159, 37.8187286]",6050083,2125419,C,06X,CCD3,06/08/24  8:46:51 PM,1717882401000,6,1,1
2084833,LOP240608001020,9440 INTERNATIONAL BLVD,INTERNATIONAL BLVD,929AU,AUTO ON FIRE,1717879730000,"[-122.1723275, 37.7469183]",6078175,2098750,C,34X,CCD7,06/08/24  8:48:50 PM,1717879760000,34,5,3
2084834,LOP240608001019,2400 MACARTHUR BLVD,MACARTHUR BLVD,20002,HIT & RUN (PROPERTY,1717879727000,"[-122.2140323, 37.799879]",6066472,2118249,C,22X,CCD4,06/08/24  8:48:47 PM,1717879901000,22,3,2
2084835,LOP240608001022,9434 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1717879876000,"[-122.1723594, 37.7469563]",6078166,2098764,C,34X,CCD7,06/08/24  8:51:16 PM,1717922138000,34,5,3
2084836,LOP240608001021,1434 35TH AV,35TH AV,BTNFO,BEAT INFORMATION,1717879873000,"[-122.2225298, 37.7768606]",6063863,2109914,C,23X,CCD5,06/08/24  8:51:13 PM,1717880747000,23,4,2
2084837,LOP240608001023,INTERNATIONAL BLVD&SEMINARY AV,BLVD&SEMINARY AV,451,ARSON,1717879972000,"[-122.199549, 37.7651137]",6070426,2105516,C,26Y,CCD6,06/08/24  8:52:52 PM,1717880412000,26,4,3
2084838,LOP240608001025,26TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,912,SUSPICIOUS PERSON,1717880083000,"[-122.2681079, 37.8154434]",6050958,2124206,C,08X,CCD3,06/08/24  8:54:43 PM,1717880707000,8,2,1
2084839,LOP240608001024,9437 HOLLY ST,HOLLY ST,415C,415 UNKNOWN,1717880057000,"[-122.1713318, 37.7474049]",6078466,2098922,C,34X,CCD7,06/08/24  8:54:17 PM,1717880064000,34,5,3
2084840,LOP240608001026,1711 98TH AV,98TH AV,415C,415 UNKNOWN,1717880095000,"[-122.1671495, 37.7460138]",6079666,2098394,C,34X,CCD7,06/08/24  8:54:55 PM,1717880099000,34,5,3
2084841,LOP240608001028,3080 E 15TH ST,E 15TH ST,415F,415 FAMILY,1717880136000,"[-122.2264008, 37.7791772]",6062760,2110778,C,20X,CCD5,06/08/24  8:55:36 PM,1717882700000,20,3,2
2084842,LOP240608001027,20TH AV&E 21ST ST,AV&E 21ST ST,976,CAR STOP,1717880132000,"[-122.2352217, 37.790859]",6060290,2115078,C,18X,CCD2,06/08/24  8:55:32 PM,1717883484000,18,3,2
2084843,LOP240608001029,9400 INTERNATIONAL BLVD,INTERNATIONAL BLVD,929AU,AUTO ON FIRE,1717880187000,"[-122.1725237, 37.7471847]",6078120,2098848,C,34X,CCD7,06/08/24  8:56:27 PM,1717880187000,34,5,3
2084844,LOP240608001030,2637 COOLIDGE AV,COOLIDGE AV,415SS,415 SHOT SPOTTER GUN,1717880234000,"[-122.2174667, 37.7883721]",6065403,2114078,C,21Y,CCD5,06/08/24  8:57:14 PM,1717883205000,21,3,2
2084845,LOP240608001031,516 66TH ST,66TH ST,MSDIAL,MISDIAL,1717880264000,"[-122.2607557, 37.8520253]",6053332,2137484,C,11X,CCD1,06/08/24  8:57:44 PM,1717880264000,11,2,1
2084846,LOP240608001032,7100 INTERNATIONAL BLVD,INTERNATIONAL BLVD,20002,HIT & RUN (PROPERTY,1717880401000,"[-122.1890257, 37.7601889]",6073435,2103668,C,30X,CCD7,06/08/24  9:00:01 PM,1717880756000,30,5,3
2084847,LOP240608001033,1080 35TH AV,35TH AV,MSDIAL,MISDIAL,1717880513000,"[-122.2238739, 37.7746792]",6063460,2109127,C,23X,CCD5,06/08/24  9:01:53 PM,1717880513000,23,4,2
2084848,LOP240608001035,3855 SHAFTER AV,SHAFTER AV,484LP,STOLEN LICENSE PLATE,1717880719000,"[-122.2602155, 37.827065]",6053317,2128394,C,08X,CCD1,06/08/24  9:05:19 PM,1717885502000,8,2,1
2084849,LOP240608001034,23RD ST&TELEGRAPH AV,ST&TELEGRAPH AV,922,DRUNK ON THE STREET,1717880718000,"[-122.2688327, 37.8125868]",6050729,2123170,C,08X,CCD3,06/08/24  9:05:18 PM,1717883079000,8,2,1
2084850,LOP240608001036,2316 82ND AV,82ND AV,BTNFO,BEAT INFORMATION,1717880741000,"[-122.1685012, 37.7609207]",6079372,2103828,C,35X,CCD7,06/08/24  9:05:41 PM,1717881020000,35,5,3
2084851,LOP240608001037,GRAND AV&PERKINS ST,AV&PERKINS ST,BCAST,BROADCAST,1717880782000,"[-122.2561512, 37.8089665]",6054367,2121783,C,14X,CCD3,06/08/24  9:06:22 PM,1717880833000,14,2,2
2084852,LOP240608001038,1304 64TH AV,64TH AV,11500,DRUG DEALING,1717880785000,"[-122.1974033, 37.7622166]",6071027,2104450,C,26Y,CCD6,06/08/24  9:06:25 PM,1717886155000,26,4,3
2084853,LOP240608001039,3033 MACARTHUR BLVD,MACARTHUR BLVD,415C,415 UNKNOWN,1717880788000,"[-122.2046891, 37.7971605]",6069153,2117210,C,22Y,CCD4,06/08/24  9:06:28 PM,1717880788000,22,3,2
2084854,LOP240608001040,9899 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1717880799000,"[-122.1570572, 37.7470104]",6082590,2098705,C,32Y,CCD7,06/08/24  9:06:39 PM,1717880799000,32,5,3
2084855,LOP240608001042,2322 HUMBOLDT AV,HUMBOLDT AV,415E,LOUD MUSIC,1717880837000,"[-122.2151015, 37.7872721]",6066079,2113665,C,24Y,CCD4,06/08/24  9:07:17 PM,1717884744000,24,4,2
2084856,LOP240608001041,15TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,459AU,AUTO BURGLARY,1717880837000,"[-122.2755382, 37.8068963]",6048753,2121135,C,04X,CCD3,06/08/24  9:07:17 PM,1717884188000,4,1,1
2084857,LOP240608001043,4799 SHATTUCK AV,SHATTUCK AV,945A,AMBULANCE REQUESTED,1717880893000,"[-122.2639017, 37.835146]",6052308,2131356,C,12X,CCD1,06/08/24  9:08:13 PM,1717880893000,12,2,1
2084858,LOP240608001044,1644 40TH AV,40TH AV,970B,AUTO BLOCKING DRIVEW,1717880938000,"[-122.2169175, 37.7759948]",6065479,2109569,C,23X,CCD5,06/08/24  9:08:58 PM,1717936016000,23,4,2
2084859,LOP240608001046,10TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,647B,PROSTITUTION/DISORDE,1717881141000,"[-122.2497084, 37.7920842]",6056113,2115602,C,19X,CCD2,06/08/24  9:12:21 PM,1717882450000,19,3,2
2084860,LOP240608001047,8TH ST&PINE ST,ST&PINE ST,5150,MENTALLY ILL,1717881242000,"[-122.3032891, 37.8087084]",6040750,2121948,C,02Y,CCD3,06/08/24  9:14:02 PM,1717884648000,2,1,1
2084861,LOP240608001010,3664 GRAND AV,GRAND AV,933R,ALARM-RINGER,1717879111000,"[-122.2456591, 37.8161046]",6057446,2124325,C,14Y,CCD2,06/08/24  8:38:31 PM,1717882992000,14,2,2
2084862,LOP240608001048,EB 98TH ONRP AV&EB I580,98TH ONRP AV&EB I580,HAZ,HAZARDOUS SITUATION/,1717881342000,"[-122.1513817, 37.7497023]",6084248,2099656,C,32Y,CCD7,06/08/24  9:15:42 PM,1717881351000,32,5,3
2084863,LOP240608001049,3093 BROADWAY,BROADWAY,945A,AMBULANCE REQUESTED,1717881403000,"[-122.2618921, 37.8193544]",6052780,2125596,C,08X,CCD3,06/08/24  9:16:43 PM,1717881403000,8,2,1
2084864,LOP240608001051,1162 98TH AV,98TH AV,911C,911 HANG UP FROM CP,1717881559000,"[-122.174509, 37.7424128]",6077515,2097121,C,32X,CCD7,06/08/24  9:19:19 PM,1717923674000,32,5,3
2084865,LOP240608001050,4874 GERANIUM PL,GERANIUM PL,415C,415 UNKNOWN,1717881499000,"[-122.1791248, 37.7937614]",6076516,2115839,C,25X,CCD6,06/08/24  9:18:19 PM,1717893976000,25,4,2
2084866,LOP240608001052,10790 MACARTHUR BLVD,MACARTHUR BLVD,415CU,DISTURBANCE-CUSTOMER,1717881658000,"[-122.1507237, 37.7418859]",6084388,2096807,C,32Y,CCD7,06/08/24  9:20:58 PM,1717963433000,32,5,3
