OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2071285,LOP240528001052,35TH ST&SAN PABLO AV,ST&SAN PABLO AV,BCAST,BROADCAST,1716923766000,"[-122.2783762, 37.8263724]",6048068,2128241,C,07X,CCD3,05/28/24  7:16:06 PM,1716923834000,7,1,1
2071286,LOP240528001055,3900 MACARTHUR BLVD,MACARTHUR BLVD,242,BATTERY,1716923789000,"[-122.1981716, 37.7911347]",6070996,2114982,P,25X,CCD4,05/28/24  7:16:29 PM,1716923789000,25,4,2
2071287,LOP240528001054,4000 TELEGRAPH AV,TELEGRAPH AV,SECCK,SECURITY CHECK,1716923785000,"[-122.2643965, 37.8291533]",6052124,2129177,C,12X,CCD1,05/28/24  7:16:25 PM,1716926748000,12,2,1
2071288,LOP240528001056,1900 MOUNTAIN BLVD,MOUNTAIN BLVD,SECCK,SECURITY CHECK,1716923790000,"[-122.2108892, 37.8294799]",6067577,2129009,C,13Z,CCD4,05/28/24  7:16:30 PM,1716925683000,13,2,1
2071289,LOP240528001057,1607 HIGH ST,HIGH ST,415C,415 UNKNOWN,1716923906000,"[-122.2135192, 37.7734458]",6066444,2108623,C,23X,CCD5,05/28/24  7:18:26 PM,1716923906000,23,4,2
2071290,LOP240528001058,E 23RD ST&MITCHELL ST,23RD ST&MITCHELL ST,484,THEFT,1716924125000,"[-122.2247782, 37.7866503]",6063279,2113490,C,21X,CCD5,05/28/24  7:22:05 PM,1716924125000,21,3,2
2071291,LOP240528001060,7101 EDGEWATER DR,EDGEWATER DR,459AU,AUTO BURGLARY,1716924184000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,05/28/24  7:23:04 PM,1716924184000,31,5,3
2071292,LOP240528001061,1973 36TH AV,36TH AV,945A,AMBULANCE REQUESTED,1716924268000,"[-122.2177105, 37.7815538]",6065287,2111597,C,24X,CCD5,05/28/24  7:24:28 PM,1716924268000,24,4,2
2071293,LOP240528001062,829 E 19TH ST,E 19TH ST,ASSIST,ASSIST,1716924275000,"[-122.2465433, 37.7965865]",6057058,2117224,C,17X,CCD2,05/28/24  7:24:35 PM,1716924275000,17,3,2
2071294,LOP240528001063,6450 CAMDEN ST,CAMDEN ST,911N,POLICE RELATED MATTE,1716924360000,"[-122.1815692, 37.7717798]",6075666,2107849,C,29X,CCD6,05/28/24  7:26:00 PM,1716924375000,29,5,3
2071295,LOP240528001065,10337 LONGFELLOW AV,LONGFELLOW AV,415,DISTURBING THE PEACE,1716924463000,"[-122.1566068, 37.7437206]",6082699,2097505,C,32Y,CCD7,05/28/24  7:27:43 PM,1716929249000,32,5,3
2071296,LOP240528001064,1411 E 31ST ST,E 31ST ST,VICTIM,VICTIM,1716924422000,"[-122.2311758, 37.7991891]",6061515,2118089,C,17Y,CCD2,05/28/24  7:27:02 PM,1716924503000,17,3,2
2071297,LOP240528001067,5112 BANCROFT AV,BANCROFT AV,459,BURGLARY,1716924587000,"[-122.2050665, 37.7718406]",6068876,2107994,P,27X,CCD4,05/28/24  7:29:47 PM,1716924588000,27,4,3
2071299,LOP240528001068,9899 MACARTHUR BLVD,MACARTHUR BLVD,484LP,STOLEN LICENSE PLATE,1716924600000,"[-122.1570572, 37.7470104]",6082590,2098705,C,32Y,CCD7,05/28/24  7:30:00 PM,1716924600000,32,5,3
2071300,LOP240528001070,7101 EDGEWATER DR,EDGEWATER DR,415C,415 UNKNOWN,1716924708000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,05/28/24  7:31:48 PM,1716924716000,31,5,3
2071301,LOP240528001071,7061 MACARTHUR BLVD,MACARTHUR BLVD,R10851,RECOVERED STOLEN VEH,1716924757000,"[-122.1742473, 37.7701014]",6077771,2107200,C,29X,CCD6,05/28/24  7:32:37 PM,1717002305000,29,5,3
2071302,LOP240528001072,3025 PLEITNER AV,PLEITNER AV,415N,DISTURBANCE-NEIGHBOR,1716924798000,"[-122.212502, 37.792364]",6066864,2115505,C,21Y,CCD5,05/28/24  7:33:18 PM,1716929443000,21,3,2
2071303,LOP240528001073,2686 HAVENSCOURT BLVD,HAVENSCOURT BLVD,459,BURGLARY,1716924844000,"[-122.1826978, 37.768745]",6075320,2106750,P,30X,CCD6,05/28/24  7:34:04 PM,1716924844000,30,5,3
2071304,LOP240528001074,7425 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911N,POLICE RELATED MATTE,1716924863000,"[-122.1861301, 37.7586757]",6074262,2103102,C,26Y,CCD7,05/28/24  7:34:23 PM,1716924871000,26,4,3
2071305,LOP240528001076,1300 60TH AV,60TH AV,SECCK,SECURITY CHECK,1716924964000,"[-122.2004286, 37.7636343]",6070162,2104982,C,26Y,CCD6,05/28/24  7:36:04 PM,1716926167000,26,4,3
2071306,LOP240528001075,E 31ST ST&STUART ST,31ST ST&STUART ST,949,SUSPICIOUS VEHICLE,1716924911000,"[-122.2313824, 37.7992877]",6061456,2118126,C,17Y,CCD2,05/28/24  7:35:11 PM,1716933685000,17,3,2
2071307,LOP240528001077,2667 74TH AV,74TH AV,945A,AMBULANCE REQUESTED,1716925015000,"[-122.1735915, 37.7672541]",6077942,2106160,C,30Y,CCD6,05/28/24  7:36:55 PM,1716925016000,30,5,3
2071308,LOP240528001078,2040 FRANKLIN ST,FRANKLIN ST,211S,SILENT ROBBERY ALARM,1716925037000,"[-122.2668458, 37.8091144]",6051279,2121895,C,04X,CCD3,05/28/24  7:37:17 PM,1716928551000,4,1,1
2071309,LOP240528001079,7425 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911N,POLICE RELATED MATTE,1716925053000,"[-122.1861301, 37.7586757]",6074262,2103102,C,26Y,CCD7,05/28/24  7:37:33 PM,1716925054000,26,4,3
2071310,LOP240528001081,7885 GREENLY DR,GREENLY DR,933R,ALARM-RINGER,1716925194000,"[-122.1591129, 37.7698265]",6082143,2107022,P,30Y,CCD6,05/28/24  7:39:54 PM,1716925194000,30,5,3
2071311,LOP240528001080,6073 CLAREMONT AV,CLAREMONT AV,INFO,BEAT INFORMATION,1716925171000,"[-122.253528, 37.8480045]",6055391,2135981,C,12Y,CCD1,05/28/24  7:39:31 PM,1716925173000,12,2,1
2071312,LOP240528001082,3702 GRAND AV,GRAND AV,594,VANDALISM,1716925241000,"[-122.245559, 37.8164137]",6057477,2124437,C,14Y,CCD2,05/28/24  7:40:41 PM,1716925241000,14,2,2
2071313,LOP240528001085,699 BELLEVUE AV,BELLEVUE AV,5150,MENTALLY ILL,1716925340000,"[-122.259488, 37.8098122]",6053409,2122109,C,14X,CCD3,05/28/24  7:42:20 PM,1716931598000,14,2,2
2071314,LOP240528001083,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1716925308000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,05/28/24  7:41:48 PM,1716925338000,31,5,3
2071315,LOP240528001084,54TH ST&SAN PABLO AV,ST&SAN PABLO AV,23103,RECKLESS DRIVING,1716925336000,"[-122.2820836, 37.8378503]",6047077,2132440,C,10X,CCD1,05/28/24  7:42:16 PM,1716925651000,10,2,1
2071316,LOP240528001086,1127 6TH AV,6TH AV,970B,AUTO BLOCKING DRIVEW,1716925446000,"[-122.2547078, 37.7938942]",6054681,2116288,C,19X,CCD2,05/28/24  7:44:06 PM,1716946411000,19,3,2
2071317,LOP240528001087,1238 18TH AV,18TH AV,975,STAND BY AND PRESERV,1716925510000,"[-122.2425345, 37.786543]",6058148,2113546,C,19X,CCD2,05/28/24  7:45:10 PM,1716925555000,19,3,2
2071318,LOP240528001089,10311 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1716925552000,"[-122.153632, 37.7440288]",6083561,2097602,C,32Y,CCD7,05/28/24  7:45:52 PM,1716925611000,32,5,3
2071319,LOP240528001091,5800 PINEWOOD RD,PINEWOOD RD,SECCK,SECURITY CHECK,1716925694000,"[-122.2240379, 37.8413826]",6063860,2133412,C,13Y,CCD1,05/28/24  7:48:14 PM,1716927267000,13,2,1
2071320,LOP240528001090,1223 37TH AV,37TH AV,929,FIRE,1716925688000,"[-122.2215417, 37.7742408]",6064131,2108955,C,23X,CCD5,05/28/24  7:48:08 PM,1716925689000,23,4,2
2071321,LOP240528001092,7TH ST&WASHINGTON ST,ST&WASHINGTON ST,911N,POLICE RELATED MATTE,1716925722000,"[-122.2754355, 37.7999951]",6048735,2118622,C,03Y,CCD3,05/28/24  7:48:42 PM,1716925722000,3,1,1
2071322,LOP240528001095,745 E 12TH ST,E 12TH ST,602L,TRESPASS:,1716925788000,"[-122.2528197, 37.7932384]",6055222,2116039,C,19X,CCD2,05/28/24  7:49:48 PM,1716931929000,19,3,2
2071323,LOP240528001094,9TH ST&MADISON ST,ST&MADISON ST,945A,AMBULANCE REQUESTED,1716925768000,"[-122.26622, 37.7980898]",6051384,2117878,C,03X,CCD2,05/28/24  7:49:28 PM,1716925794000,3,1,1
2071324,LOP240528001096,8662 MACARTHUR BLVD,MACARTHUR BLVD,415N,DISTURBANCE-NEIGHBOR,1716925861000,"[-122.1625314, 37.7589944]",6081085,2103096,P,35X,CCD7,05/28/24  7:51:01 PM,1716925862000,35,5,3
2071325,LOP240528001066,3500 GALINDO ST,GALINDO ST,R10851,RECOVERED STOLEN VEH,1716924524000,"[-122.2166828, 37.7842579]",6065602,2112576,C,24X,CCD5,05/28/24  7:28:44 PM,1716926181000,24,4,2
2071326,LOP240528001097,1200 62ND AV,62ND AV,SECCK,SECURITY CHECK,1716926195000,"[-122.2009732, 37.7612751]",6069989,2104126,C,26Y,CCD6,05/28/24  7:56:35 PM,1716927203000,26,4,3
2071327,LOP240528001100,3841 WEST ST,WEST ST,647,DISORDERLY CONDUCT,1716926401000,"[-122.2715339, 37.8284255]",6050058,2128951,C,06X,CCD1,05/28/24  8:00:01 PM,1716932035000,6,1,1
2071328,LOP240528001102,80TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,243E,BATTERY ON CO-HABITA,1716926514000,"[-122.1816586, 37.7566218]",6075541,2102331,C,30X,CCD7,05/28/24  8:01:54 PM,1716929462000,30,5,3
2071329,LOP240528001103,455 7TH ST,7TH ST,594,VANDALISM,1716926535000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,05/28/24  8:02:15 PM,1716926685000,3,1,1
2071330,LOP240528001104,9310 EMPIRE RD,EMPIRE RD,945A,AMBULANCE REQUESTED,1716926601000,"[-122.1946661, 37.7348978]",6071638,2094490,C,31Y,CCD7,05/28/24  8:03:21 PM,1716926601000,31,5,3
2071331,LOP240528001105,BANCROFT AV&VICKSBURG AV,AV&VICKSBURG AV,901A,VEHICLE COLLISION-PE,1716926680000,"[-122.2031307, 37.7717779]",6069435,2107961,C,27X,CCD4,05/28/24  8:04:40 PM,1716937209000,27,4,3
2071332,LOP240528001106,857 55TH ST,55TH ST,976,CAR STOP,1716926778000,"[-122.2720186, 37.8394412]",6049994,2132964,C,10Y,CCD1,05/28/24  8:06:18 PM,1716928980000,10,2,1
2071333,LOP240528001107,378 17TH ST,17TH ST,415C,415 UNKNOWN,1716926867000,"[-122.2680015, 37.8060316]",6050924,2120779,C,04X,CCD3,05/28/24  8:07:47 PM,1716926867000,4,1,1
2071334,LOP240528001108,380 17TH ST,17TH ST,911C,911 HANG UP FROM CP,1716926904000,"[-122.2680469, 37.8060502]",6050911,2120786,C,04X,CCD3,05/28/24  8:08:24 PM,1716927150000,4,1,1
2071335,LOP240528001109,13TH ST&BROADWAY,ST&BROADWAY,945A,AMBULANCE REQUESTED,1716926928000,"[-122.2716282, 37.8036479]",6049860,2119931,C,03Y,CCD3,05/28/24  8:08:48 PM,1716926957000,3,1,1
2071336,LOP240528001110,394 12TH ST,12TH ST,945A,AMBULANCE REQUESTED,1716926950000,"[-122.2706863, 37.8024782]",6050124,2119500,C,03X,CCD2,05/28/24  8:09:10 PM,1716926955000,3,1,1
2071337,LOP240528001111,2679 74TH AV,74TH AV,945A,AMBULANCE REQUESTED,1716927056000,"[-122.1733289, 37.7674226]",6078019,2106220,C,30Y,CCD6,05/28/24  8:10:56 PM,1716927078000,30,5,3
2071338,LOP240528001112,245 2ND ST,2ND ST,5150,MENTALLY ILL,1716927071000,"[-122.2714936, 37.794091]",6049833,2116451,C,01X,CCD3,05/28/24  8:11:11 PM,1716938552000,1,1,1
2071339,LOP240528001113,869 CLEVELAND AV,CLEVELAND AV,MP,MISSING PERSON,1716927234000,"[-122.2403779, 37.8030667]",6058883,2119550,C,15X,CCD2,05/28/24  8:13:54 PM,1716938502000,15,3,2
2071340,LOP240528001115,4000 BROADWAY,BROADWAY,SECCK,SECURITY CHECK,1716927318000,"[-122.2565649, 37.8276221]",6054375,2128577,C,09X,CCD1,05/28/24  8:15:18 PM,1716929402000,9,2,1
2071341,LOP240528001116,18TH ST&CHESTNUT ST,ST&CHESTNUT ST,10851,STOLEN VEHICLE,1716927459000,"[-122.2840656, 37.8120964]",6046326,2123075,C,05X,CCD3,05/28/24  8:17:39 PM,1716929519000,5,1,1
2071342,LOP240528001118,32 LINDA AV,LINDA AV,ASSIST,ASSIST,1716927609000,"[-122.2504575, 37.8266526]",6056132,2128191,C,09X,CCD1,05/28/24  8:20:09 PM,1716927610000,9,2,1
2071343,LOP240528001119,2112 HARRINGTON AV,HARRINGTON AV,933MA,ALARM-MANUALLY ACTIV,1716927623000,"[-122.2141374, 37.7829874]",6066329,2112100,P,24X,CCD5,05/28/24  8:20:23 PM,1716927623000,24,4,2
2071344,LOP240528001120,10715 MACARTHUR BLVD,MACARTHUR BLVD,10851,STOLEN VEHICLE,1716927709000,"[-122.1515922, 37.7422089]",6084139,2096929,C,32Y,CCD7,05/28/24  8:21:49 PM,1716941599000,32,5,3
2071345,LOP240528001122,2651 73RD AV,73RD AV,484LP,STOLEN LICENSE PLATE,1716927775000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,05/28/24  8:22:55 PM,1716928831000,30,5,3
2071346,LOP240528001125,11TH AV&E 15TH ST,AV&E 15TH ST,5150,MENTALLY ILL,1716927920000,"[-122.2479482, 37.792006]",6056621,2115564,C,19X,CCD2,05/28/24  8:25:20 PM,1716937869000,19,3,2
2071347,LOP240528001126,3257 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,415E,LOUD MUSIC,1716927933000,"[-122.270444, 37.8220776]",6050329,2126634,C,06X,CCD3,05/28/24  8:25:33 PM,1716938051000,6,1,1
2071348,LOP240528001128,3285 KNOWLAND AV,KNOWLAND AV,459,BURGLARY,1716928050000,"[-122.1942554, 37.7831787]",6072075,2112065,C,28X,CCD6,05/28/24  8:27:30 PM,1716949990000,28,4,3
2071349,LOP240528001129,3227 PRENTISS ST,PRENTISS ST,5150,MENTALLY ILL,1716928104000,"[-122.2192571, 37.7885658]",6064887,2114158,P,21Y,CCD5,05/28/24  8:28:24 PM,1716928104000,21,3,2
2071350,LOP240528001130,3860 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,911N,POLICE RELATED MATTE,1716928137000,"[-122.2687207, 37.8283744]",6050870,2128917,C,06X,CCD1,05/28/24  8:28:57 PM,1716928137000,6,1,1
2071351,LOP240528001131,2651 73RD AV,73RD AV,ADMIN,ADMIN WORK,1716928143000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,05/28/24  8:29:03 PM,1716944816000,30,5,3
2071352,LOP240528001134,170 HEGENBERGER LOOP,HEGENBERGER LOOP,415TH,415 THREATS,1716928423000,"[-122.1961201, 37.7343522]",6071214,2094299,P,31Y,CCD7,05/28/24  8:33:43 PM,1716928423000,31,5,3
2071353,LOP240528001133,337 8TH ST,8TH ST,415C,415 UNKNOWN,1716928421000,"[-122.2710935, 37.7990852]",6049983,2118267,C,03X,CCD2,05/28/24  8:33:41 PM,1716929507000,3,1,1
2071354,LOP240528001135,6900 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1716928595000,"[-122.1901973, 37.760738]",6073100,2103874,C,30X,CCD7,05/28/24  8:36:35 PM,1716930182000,30,5,3
2071355,LOP240528001136,1977 PLEASANT VALLEY AV,PLEASANT VALLEY AV,945A,AMBULANCE REQUESTED,1716928693000,"[-122.2493734, 37.8320799]",6056482,2130161,C,09X,CCD1,05/28/24  8:38:13 PM,1716928694000,9,2,1
2071356,LOP240528001137,1411 E 31ST ST,E 31ST ST,INFO,BEAT INFORMATION,1716928722000,"[-122.2311758, 37.7991891]",6061515,2118089,C,17Y,CCD2,05/28/24  8:38:42 PM,1716928727000,17,3,2
2071357,LOP240528001140,107TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,977,WALKING STOP,1716928778000,"[-122.1517165, 37.7423554]",6084104,2096983,C,32Y,CCD7,05/28/24  8:39:38 PM,1716930103000,32,5,3
2071358,LOP240528001142,6334 SAN PABLO AV,SAN PABLO AV,933R,ALARM-RINGER,1716928905000,"[-122.2846056, 37.8459372]",6046405,2135398,C,10X,CCD1,05/28/24  8:41:45 PM,1716933197000,10,2,1
2071359,LOP240528001143,2350 WOOLSEY ST,WOOLSEY ST,INFO,BEAT INFORMATION,1716928961000,"[-122.259856, 37.8529424]",6053598,2137813,C,12Y,CCD1,05/28/24  8:42:41 PM,1716928961000,12,2,1
2071360,LOP240528001145,5301 E 8TH ST,E 8TH ST,11550,USE OF/UNDER INFLUEN,1716929049000,"[-122.211076, 37.7641284]",6067088,2105218,C,26X,CCD5,05/28/24  8:44:09 PM,1716971125000,26,4,3
2071361,LOP240528001146,9432 PLYMOUTH ST,PLYMOUTH ST,415TH,415 THREATS,1716929091000,"[-122.1690869, 37.7484887]",6079122,2099305,C,34X,CCD7,05/28/24  8:44:51 PM,1716951698000,34,5,3
2071362,LOP240528001147,5847 TRASK ST,TRASK ST,945A,AMBULANCE REQUESTED,1716929130000,"[-122.1931407, 37.77026]",6072312,2107356,C,27Y,CCD6,05/28/24  8:45:30 PM,1716929159000,27,4,3
2071363,LOP240528001148,6325 CAMDEN ST,CAMDEN ST,933R,ALARM-RINGER,1716929213000,"[-122.1825965, 37.7728282]",6075376,2108236,C,29X,CCD6,05/28/24  8:46:53 PM,1716958690000,29,5,3
2071364,LOP240528001150,580 2ND ST,2ND ST,933R,ALARM-RINGER,1716929323000,"[-122.2794705, 37.7973385]",6047551,2117677,C,01X,CCD3,05/28/24  8:48:43 PM,1716932191000,1,1,1
2071365,LOP240528001149,5425 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,415CU,DISTURBANCE-CUSTOMER,1716929323000,"[-122.2697352, 37.8391129]",6050651,2132832,C,10Y,CCD1,05/28/24  8:48:43 PM,1716932905000,10,2,1
2071366,LOP240528001152,15 GRAND AV,GRAND AV,922B,DRUNK INSIDE BUILDIN,1716929432000,"[-122.2665231, 37.8114128]",6051388,2122730,C,04X,CCD3,05/28/24  8:50:32 PM,1716931023000,4,1,1
2071367,LOP240528001151,6TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,SECCK,SECURITY CHECK,1716929414000,"[-122.2794124, 37.8006905]",6047591,2118897,C,03Y,CCD3,05/28/24  8:50:14 PM,1716932061000,3,1,1
2071368,LOP240528001153,455 7TH ST,7TH ST,EVID,EVIDENCE,1716929469000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,05/28/24  8:51:09 PM,1716931226000,3,1,1
2071369,LOP240528001154,2800 E 17TH ST,E 17TH ST,SECCK,SECURITY CHECK,1716929526000,"[-122.2275019, 37.7823281]",6062463,2111931,C,20X,CCD5,05/28/24  8:52:06 PM,1716931823000,20,3,2
2071370,LOP240528001155,3838 TURQUOISE WY,TURQUOISE WY,945A,AMBULANCE REQUESTED,1716929584000,"[-122.2656728, 37.8285024]",6051751,2128947,C,08X,CCD1,05/28/24  8:53:04 PM,1716929634000,8,2,1
2071371,LOP240528001156,1963 MOUNTAIN BLVD,MOUNTAIN BLVD,484,THEFT,1716929685000,"[-122.2105938, 37.8280834]",6067653,2128499,C,13Z,CCD4,05/28/24  8:54:45 PM,1716936104000,13,2,1
2071372,LOP240528001157,8350 EDES AV,EDES AV,911N,POLICE RELATED MATTE,1716929796000,"[-122.1951417, 37.7440735]",6071561,2097833,C,31Y,CCD7,05/28/24  8:56:36 PM,1716929796000,31,5,3
2071373,LOP240528001158,2221 CHURCH ST,CHURCH ST,911C,911 HANG UP FROM CP,1716929799000,"[-122.182493, 37.766122]",6075362,2105794,C,30X,CCD6,05/28/24  8:56:39 PM,1716929799000,30,5,3
2071374,LOP240528001159,3136 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911H,911 HANG-UP,1716929863000,"[-122.2262492, 37.7778665]",6062795,2110300,C,20X,CCD5,05/28/24  8:57:43 PM,1716949264000,20,3,2
2071375,LOP240528001160,75TH AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,243E,BATTERY ON CO-HABITA,1716929975000,"[-122.1953822, 37.7521869]",6071545,2100788,C,26Y,CCD7,05/28/24  8:59:35 PM,1716935321000,26,4,3
2071376,LOP240528001099,2651 73RD AV,73RD AV,TEC,TEC CALL,1716926383000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,05/28/24  7:59:43 PM,1716939971000,30,5,3
2071377,LOP240528001161,4800 TELEGRAPH AV,TELEGRAPH AV,SECCK,SECURITY CHECK,1716930100000,"[-122.2628154, 37.8350468]",6052621,2131314,C,12X,CCD1,05/28/24  9:01:40 PM,1716933712000,12,2,1
2071378,LOP240528001162,8TH ST&OAK ST,ST&OAK ST,945A,AMBULANCE REQUESTED,1716930149000,"[-122.2654692, 37.7969419]",6051593,2117456,C,03X,CCD2,05/28/24  9:02:29 PM,1716930149000,3,1,1
2071379,LOP240528001163,1923 33RD AV,33RD AV,484LP,STOLEN LICENSE PLATE,1716930193000,"[-122.2219434, 37.7827638]",6064072,2112060,C,23X,CCD5,05/28/24  9:03:13 PM,1717007146000,23,4,2
2071380,LOP240528001165,8350 EDES AV,EDES AV,945A,AMBULANCE REQUESTED,1716930255000,"[-122.1951417, 37.7440735]",6071561,2097833,C,31Y,CCD7,05/28/24  9:04:15 PM,1716930256000,31,5,3
2071381,LOP240528001168,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1716930345000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,05/28/24  9:05:45 PM,1716930346000,31,5,3
2071382,LOP240528001169,1 AIRPORT DR,AIRPORT DR,MSDIAL,MISDIAL,1716930368000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,05/28/24  9:06:08 PM,1716930369000,31,5,3
2071383,LOP240528001170,7101 EDGEWATER DR,EDGEWATER DR,415C,415 UNKNOWN,1716930419000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,05/28/24  9:06:59 PM,1716930419000,31,5,3
2071384,LOP240528001171,410 14TH ST,14TH ST,945A,AMBULANCE REQUESTED,1716930526000,"[-122.2702173, 37.8040042]",6050270,2120053,C,04X,CCD2,05/28/24  9:08:46 PM,1716930549000,4,1,1
2071385,LOP240528001172,2381 108TH AV,108TH AV,945A,AMBULANCE REQUESTED,1716930619000,"[-122.154215, 37.7408509]",6083372,2096448,C,32Y,CCD7,05/28/24  9:10:19 PM,1716930619000,32,5,3
2071386,LOP240528001173,3501 SAN PABLO AV,SAN PABLO AV,EVAL,EVALUATION,1716930717000,"[-122.2782688, 37.8257917]",6048095,2128029,C,07X,CCD3,05/28/24  9:11:57 PM,1716943780000,7,1,1
2071387,LOP240528001174,2701 64TH AV,64TH AV,945A,AMBULANCE REQUESTED,1716930763000,"[-122.1852432, 37.770365]",6074595,2107353,C,29X,CCD6,05/28/24  9:12:43 PM,1716930763000,29,5,3
2071388,LOP240528001175,4142 MACARTHUR BLVD,MACARTHUR BLVD,WELCK,WELFARE CHECK -- CHE,1716930782000,"[-122.1963963, 37.7891798]",6071496,2114261,C,25X,CCD4,05/28/24  9:13:02 PM,1716978757000,25,4,2
2071389,LOP240528001177,1148 73RD AV,73RD AV,415C,415 UNKNOWN,1716930794000,"[-122.1898756, 37.7573942]",6073171,2102655,C,26Y,CCD7,05/28/24  9:13:14 PM,1716949346000,26,4,3
2071390,LOP240528001176,301 E 18TH ST,E 18TH ST,484,THEFT,1716930782000,"[-122.2520019, 37.7996561]",6055502,2118371,C,15X,CCD2,05/28/24  9:13:02 PM,1716930824000,15,3,2
