OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2089050,LOP240611001189,400 51ST ST,51ST ST,SECCK,SECURITY CHECK,1718133338000,"[-122.258311, 37.8367182]",6053933,2131898,C,12Y,CCD1,06/11/24  7:15:38 PM,1718135514000,12,2,1
2089052,LOP240611001191,2471 HUMBOLDT AV,HUMBOLDT AV,10851,STOLEN VEHICLE,1718133421000,"[-122.2129498, 37.7886686]",6066710,2114162,C,24Y,CCD4,06/11/24  7:17:01 PM,1718155253000,24,4,2
2089053,LOP240611001192,5TH ST&BROADWAY,ST&BROADWAY,949,SUSPICIOUS VEHICLE,1718133440000,"[-122.2750756, 37.7981189]",6048826,2117937,C,03Y,CCD3,06/11/24  7:17:20 PM,1718145192000,3,1,1
2089054,LOP240611001195,512 GLENVIEW AV,GLENVIEW AV,246,SHOOTING AT/INTO AN,1718133697000,"[-122.2451027, 37.8123222]",6057581,2122945,C,14Y,CCD2,06/11/24  7:21:37 PM,1718148960000,14,2,2
2089055,LOP240611001196,BERNHARDT DR&FOSTER AV,DR&FOSTER AV,BTNFO,BEAT INFORMATION,1718133744000,"[-122.1868407, 37.7306976]",6073873,2092920,C,31Z,CCD7,06/11/24  7:22:24 PM,1718155002000,31,5,3
2089056,LOP240611001199,3257 MARTIN LUTHER KING JR WY,MARTIN LUTHER KING JR WY,415N,DISTURBANCE-NEIGHBOR,1718133903000,"[-122.270444, 37.8220776]",6050329,2126634,C,06X,CCD3,06/11/24  7:25:03 PM,1718140259000,6,1,1
2089057,LOP240611001198,309 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1718133870000,"[-122.2511076, 37.8129612]",6055851,2123210,C,14X,CCD3,06/11/24  7:24:30 PM,1718133870000,14,2,2
2089058,LOP240611001201,5345 FOOTHILL BLVD,FOOTHILL BLVD,10851,STOLEN VEHICLE,1718133967000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,06/11/24  7:26:07 PM,1718133979000,27,4,3
2089059,LOP240611001202,2763 GRANDE VISTA AV,GRANDE VISTA AV,MSDIAL,MISDIAL,1718134009000,"[-122.224981, 37.7940389]",6063270,2116181,C,21X,CCD5,06/11/24  7:26:49 PM,1718134009000,21,3,2
2089060,LOP240611001204,E 19TH ST&23RD AV,19TH ST&23RD AV,20002,HIT & RUN (PROPERTY,1718134043000,"[-122.2325227, 37.7865889]",6061041,2113509,C,21X,CCD2,06/11/24  7:27:23 PM,1718142421000,21,3,2
2089061,LOP240611001203,600 WILLIAM ST,WILLIAM ST,945A,AMBULANCE REQUESTED,1718134040000,"[-122.271438, 37.8093147]",6049954,2121993,C,04X,CCD3,06/11/24  7:27:20 PM,1718134040000,4,1,1
2089062,LOP240611001206,735 46TH ST,46TH ST,SUSP,SUSPECT,1718134073000,"[-122.2687792, 37.8344631]",6050895,2131134,C,10Y,CCD1,06/11/24  7:27:53 PM,1718158245000,10,2,1
2089063,LOP240611001207,5800 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1718134103000,"[-122.2002816, 37.7655262]",6070217,2105670,C,27Y,CCD5,06/11/24  7:28:23 PM,1718136699000,27,4,3
2089064,LOP240611001209,11TH ST&BROADWAY,ST&BROADWAY,5150,MENTALLY ILL,1718134136000,"[-122.2724951, 37.8022587]",6049600,2119430,C,03Y,CCD3,06/11/24  7:28:56 PM,1718138978000,3,1,1
2089065,LOP240611001208,6901 HERBERT GUICE WY,HERBERT GUICE WY,10851,STOLEN VEHICLE,1718134108000,"[-122.1911748, 37.7600592]",6072813,2103632,C,26Y,CCD7,06/11/24  7:28:28 PM,1718134173000,26,4,3
2089066,LOP240611001210,W GRAND AV&SB I880 CONN,GRAND AV&SB I880 CONN,929,FIRE,1718134183000,"[-122.2978926, 37.8214701]",6042398,2126564,C,05Y,CCD3,06/11/24  7:29:43 PM,1718134244000,5,1,1
2089067,LOP240611001211,1328 83RD AV,83RD AV,MPRISK,MISSING PERSON AT RI,1718134252000,"[-122.1795106, 37.7541913]",6076146,2101435,C,33X,CCD7,06/11/24  7:30:52 PM,1718146679000,33,5,3
2089068,LOP240611001212,2112 FRUITVALE AV,FRUITVALE AV,911C,911 HANG UP FROM CP,1718134344000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,06/11/24  7:32:24 PM,1718134365000,21,3,2
2089069,LOP240611001213,9314 BANCROFT AV,BANCROFT AV,933R,ALARM-RINGER,1718134393000,"[-122.1642595, 37.7519658]",6080540,2100546,C,35X,CCD7,06/11/24  7:33:13 PM,1718155442000,35,5,3
2089070,LOP240611001214,110 41ST ST,41ST ST,945A,AMBULANCE REQUESTED,1718134415000,"[-122.2512411, 37.8261081]",6055902,2127997,C,09X,CCD1,06/11/24  7:33:35 PM,1718134415000,9,2,1
2089071,LOP240611001216,433 61ST ST,61ST ST,5150,MENTALLY ILL,1718134431000,"[-122.258435, 37.847503]",6053971,2135825,C,12Y,CCD1,06/11/24  7:33:51 PM,1718150292000,12,2,1
2089072,LOP240611001215,6450 CAMDEN ST,CAMDEN ST,415C,415 UNKNOWN,1718134424000,"[-122.1815692, 37.7717798]",6075666,2107849,C,29X,CCD6,06/11/24  7:33:44 PM,1718134424000,29,5,3
2089073,LOP240611001218,75TH AV&HILLSIDE ST,AV&HILLSIDE ST,R10851,RECOVERED STOLEN VEH,1718134610000,"[-122.1722778, 37.7671518]",6078321,2106116,C,30Y,CCD6,06/11/24  7:36:50 PM,1718180835000,30,5,3
2089074,LOP240611001217,172 98TH AV,98TH AV,955F,INJURIED ANIMAL,1718134585000,"[-122.1948041, 37.7291193]",6071560,2092387,C,31Y,CCD7,06/11/24  7:36:25 PM,1718138965000,31,5,3
2089075,LOP240611001219,W GRAND AV&TELEGRAPH AV,GRAND AV&TELEGRAPH AV,901A,VEHICLE COLLISION-PE,1718134665000,"[-122.2689963, 37.8118949]",6050677,2122919,C,04X,CCD3,06/11/24  7:37:45 PM,1718137565000,4,1,1
2089076,LOP240611001222,330 8TH ST,8TH ST,5150,MENTALLY ILL,1718135025000,"[-122.2708938, 37.7991294]",6050041,2118282,C,03X,CCD2,06/11/24  7:43:45 PM,1718135192000,3,1,1
2089077,LOP240611001224,8100 MACARTHUR BLVD,MACARTHUR BLVD,976,CAR STOP,1718135173000,"[-122.1655178, 37.7634955]",6080251,2104750,C,30Y,CCD6,06/11/24  7:46:13 PM,1718137212000,30,5,3
2089078,LOP240611001225,1683 WOODHAVEN WY,WOODHAVEN WY,929,FIRE,1718135201000,"[-122.2084223, 37.8410136]",6068366,2133195,C,13Z,CCD4,06/11/24  7:46:41 PM,1718135226000,13,2,1
2089079,LOP240611001226,CLAREMONT AV&EB S24,AV&EB S24,HAZ,HAZARDOUS SITUATION/,1718135233000,"[-122.2581461, 37.8421812]",6054018,2133886,C,12Y,CCD1,06/11/24  7:47:13 PM,1718135233000,12,2,1
2089080,LOP240611001227,1938 13TH AV,13TH AV,945A,AMBULANCE REQUESTED,1718135311000,"[-122.2421725, 37.7933879]",6058299,2116036,C,17X,CCD2,06/11/24  7:48:31 PM,1718135315000,17,3,2
2089081,LOP240611001188,1300 50TH AV,50TH AV,976,CAR STOP,1718133331000,"[-122.2095956, 37.7685063]",6067545,2106804,C,26X,CCD5,06/11/24  7:15:31 PM,1718135339000,26,4,3
2089082,LOP240611001229,34TH ST&WOOD ST,ST&WOOD ST,BCAST,BROADCAST,1718135374000,"[-122.2906611, 37.8245769]",6044508,2127655,C,07X,CCD3,06/11/24  7:49:34 PM,1718135621000,7,1,1
2089083,LOP240611001230,1022 WEBSTER ST,WEBSTER ST,417,BRANDISH A WEAPON,1718135381000,"[-122.2703447, 37.800783]",6050211,2118881,C,03X,CCD2,06/11/24  7:49:41 PM,1718157951000,3,1,1
2089084,LOP240611001231,1800 98TH AV,98TH AV,921,CAR PROWLER OR CLOUT,1718135395000,"[-122.1661094, 37.7463719]",6079969,2098519,C,32X,CCD7,06/11/24  7:49:55 PM,1718138342000,32,5,3
2089086,LOP240611001234,1900 PLEASANT VALLEY RD,PLEASANT VALLEY RD,SECCK,SECURITY CHECK,1718135525000,"[-122.2481034, 37.830945]",6056841,2129741,C,09X,CCD1,06/11/24  7:52:05 PM,1718137343000,9,2,1
2089087,LOP240611001235,150 HEGENBERGER RD,HEGENBERGER RD,R10851,RECOVERED STOLEN VEH,1718135561000,"[-122.19974, 37.7303639]",6070141,2092866,C,31Y,CCD7,06/11/24  7:52:41 PM,1718145691000,31,5,3
2089088,LOP240611001236,72ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,BCAST,BROADCAST,1718135635000,"[-122.1882163, 37.7597391]",6073666,2103500,C,30X,CCD7,06/11/24  7:53:55 PM,1718135645000,30,5,3
2089089,LOP240611001238,430 CANYON OAKS DR,CANYON OAKS DR,945A,AMBULANCE REQUESTED,1718135929000,"[-122.1477633, 37.7724797]",6085440,2107930,C,25Y,CCD6,06/11/24  7:58:49 PM,1718135929000,25,4,2
2089090,LOP240611001237,105TH AV&EDES AV,AV&EDES AV,SECCK,SECURITY CHECK,1718135921000,"[-122.1783399, 37.7333021]",6076348,2093824,C,31Z,CCD7,06/11/24  7:58:41 PM,1718138741000,31,5,3
2089091,LOP240611001239,33RD ST&SAN PABLO AV,ST&SAN PABLO AV,20002,HIT & RUN (PROPERTY,1718136231000,"[-122.277781, 37.824508]",6048227,2127559,C,07X,CCD3,06/11/24  8:03:51 PM,1718136918000,7,1,1
2089092,LOP240611001240,1738 3RD AV,3RD AV,R10851,RECOVERED STOLEN VEH,1718136310000,"[-122.252577, 37.7992355]",6055333,2118221,C,15X,CCD2,06/11/24  8:05:10 PM,1718146807000,15,3,2
2089093,LOP240611001243,9009 RAILROAD AV,RAILROAD AV,933R,ALARM-RINGER,1718136510000,"[-122.1873525, 37.7424246]",6073802,2097192,C,31Y,CCD7,06/11/24  8:08:30 PM,1718136555000,31,5,3
2089094,LOP240611001245,1200 64TH AV,64TH AV,SECCK,SECURITY CHECK,1718136731000,"[-122.1982901, 37.7616572]",6070767,2104251,C,26Y,CCD6,06/11/24  8:12:11 PM,1718138497000,26,4,3
2089095,LOP240611001244,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,242,BATTERY,1718136726000,"[-122.1854727, 37.7583665]",6074450,2102986,C,26Y,CCD7,06/11/24  8:12:06 PM,1718147167000,26,4,3
2089096,LOP240611001246,W MACARTHUR BLVD&TELEGRAPH AV,MACARTHUR BLVD&TELEGRAPH AV,921,CAR PROWLER OR CLOUT,1718136771000,"[-122.2652072, 37.8263999]",6051871,2128179,C,08X,CCD3,06/11/24  8:12:51 PM,1718138169000,8,2,1
2089097,LOP240611001247,531 E 19TH ST,E 19TH ST,912,SUSPICIOUS PERSON,1718136863000,"[-122.2490215, 37.7987774]",6056357,2118035,C,17X,CCD2,06/11/24  8:14:23 PM,1718137941000,17,3,2
2089098,LOP240611001248,1833 10TH AV,10TH AV,945A,AMBULANCE REQUESTED,1718136935000,"[-122.2457439, 37.7949777]",6057278,2116634,C,17X,CCD2,06/11/24  8:15:35 PM,1718136935000,17,3,2
2089099,LOP240611001250,1455 46TH AV,46TH AV,970C,AUTO IN RESTRICED ZO,1718136967000,"[-122.2113558, 37.7711672]",6067054,2107782,C,27X,CCD5,06/11/24  8:16:07 PM,1718180593000,27,4,3
2089100,LOP240611001249,4814 BROADWAY,BROADWAY,933R,ALARM-RINGER,1718136940000,"[-122.2530483, 37.8332723]",6055429,2130615,C,09X,CCD1,06/11/24  8:15:40 PM,1718136940000,9,2,1
2089101,LOP240611001251,4TH ST&MADISON ST,ST&MADISON ST,929,FIRE,1718137054000,"[-122.2683743, 37.7946515]",6050738,2116638,C,01X,CCD3,06/11/24  8:17:34 PM,1718137087000,1,1,1
2089102,LOP240611001252,3RD ST&MADISON ST,ST&MADISON ST,929,FIRE,1718137102000,"[-122.2688078, 37.7939555]",6050608,2116387,C,01X,CCD3,06/11/24  8:18:22 PM,1718137103000,1,1,1
2089103,LOP240611001253,4814 BROADWAY,BROADWAY,933R,ALARM-RINGER,1718137122000,"[-122.2530483, 37.8332723]",6055429,2130615,C,09X,CCD1,06/11/24  8:18:42 PM,1718138505000,9,2,1
2089104,LOP240611001254,2362 HIGH ST,HIGH ST,945A,AMBULANCE REQUESTED,1718137150000,"[-122.2060204, 37.7805287]",6068658,2111162,C,27X,CCD4,06/11/24  8:19:10 PM,1718137150000,27,4,3
2089105,LOP240611001255,9009 RAILROAD AV,RAILROAD AV,912,SUSPICIOUS PERSON,1718137168000,"[-122.1873525, 37.7424246]",6073802,2097192,C,31Y,CCD7,06/11/24  8:19:28 PM,1718137200000,31,5,3
2089106,LOP240611001256,2644 BARTLETT ST,BARTLETT ST,415C,415 UNKNOWN,1718137182000,"[-122.209982, 37.7893516]",6067572,2114395,P,24Y,CCD4,06/11/24  8:19:42 PM,1718137182000,24,4,2
2089107,LOP240611001257,230 MADISON ST,MADISON ST,MSDIAL,MISDIAL,1718137185000,"[-122.2690313, 37.7934605]",6050540,2116208,C,01X,CCD3,06/11/24  8:19:45 PM,1718137186000,1,1,1
2089108,LOP240611001258,1034 66TH AV,66TH AV,933R,ALARM-RINGER,1718137228000,"[-122.1973776, 37.7594234]",6071016,2103433,C,26Y,CCD6,06/11/24  8:20:28 PM,1718137285000,26,4,3
2089109,LOP240611001261,94 HERMOSA AV,HERMOSA AV,945A,AMBULANCE REQUESTED,1718137249000,"[-122.2320713, 37.8414352]",6061541,2133474,C,13X,CCD1,06/11/24  8:20:49 PM,1718137249000,13,2,1
2089110,LOP240611001259,2500 82ND AV,82ND AV,976,CAR STOP,1718137236000,"[-122.1661113, 37.7620395]",6080070,2104223,C,35X,CCD6,06/11/24  8:20:36 PM,1718140548000,35,5,3
2089111,LOP240611001262,2261 E 20TH ST,E 20TH ST,WELCK,WELFARE CHECK -- CHE,1718137294000,"[-122.2328223, 37.7880074]",6060964,2114027,C,18X,CCD2,06/11/24  8:21:34 PM,1718142003000,18,3,2
2089112,LOP240611001263,4000 PIEDMONT AV,PIEDMONT AV,SECCK,SECURITY CHECK,1718137355000,"[-122.2533118, 37.8256626]",6055301,2127846,C,09X,CCD1,06/11/24  8:22:35 PM,1718139655000,9,2,1
2089113,LOP240611001264,5100 BROADWAY,BROADWAY,911C,911 HANG UP FROM CP,1718137387000,"[-122.2519021, 37.8350363]",6055772,2131251,C,09X,CCD1,06/11/24  8:23:07 PM,1718137455000,9,2,1
2089114,LOP240611001265,934 WILLOW ST,WILLOW ST,945A,AMBULANCE REQUESTED,1718137444000,"[-122.2992293, 37.8091879]",6041926,2122100,C,02Y,CCD3,06/11/24  8:24:04 PM,1718137444000,2,1,1
2089115,LOP240611001266,2362 HIGH ST,HIGH ST,601I,INCORRIGIBLE: BEYOND,1718137458000,"[-122.2060204, 37.7805287]",6068658,2111162,C,27X,CCD4,06/11/24  8:24:18 PM,1718151091000,27,4,3
2089116,LOP240611001267,2814 FRAZIER AV,FRAZIER AV,484LP,STOLEN LICENSE PLATE,1718137562000,"[-122.15168, 37.7464734]",6084141,2098482,C,32Y,CCD7,06/11/24  8:26:02 PM,1718161627000,32,5,3
2089117,LOP240611001269,900 FALLON ST,FALLON ST,602L,TRESPASS:,1718137613000,"[-122.2637852, 37.7971621]",6052081,2117527,C,03X,CCD2,06/11/24  8:26:53 PM,1718147588000,3,1,1
2089118,LOP240611001270,8TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1718137670000,"[-122.2513594, 37.7935485]",6055646,2116144,C,19X,CCD2,06/11/24  8:27:50 PM,1718139189000,19,3,2
2089119,LOP240611001271,5941 PINEWOOD RD,PINEWOOD RD,933R,ALARM-RINGER,1718137670000,"[-122.2226906, 37.8425778]",6064257,2133840,C,13Y,CCD1,06/11/24  8:27:50 PM,1718148582000,13,2,1
2089120,LOP240611001273,4433 BRIAR CLIFF RD,BRIAR CLIFF RD,933R,ALARM-RINGER,1718137984000,"[-122.139833, 37.7667177]",6087695,2105792,C,35Y,CCD7,06/11/24  8:33:04 PM,1718138320000,35,5,3
2089121,LOP240611001278,16TH ST&SAN PABLO AV,ST&SAN PABLO AV,242,BATTERY,1718138222000,"[-122.2719162, 37.8062888]",6049795,2120894,C,04X,CCD3,06/11/24  8:37:02 PM,1718149169000,4,1,1
2089122,LOP240611001279,936 BAYVIEW AV,BAYVIEW AV,10851,STOLEN VEHICLE,1718138267000,"[-122.237912, 37.8018423]",6059587,2119091,C,17Y,CCD2,06/11/24  8:37:47 PM,1718147320000,17,3,2
2089123,LOP240611001280,3911 PIEDMONT AV,PIEDMONT AV,5150,MENTALLY ILL,1718138457000,"[-122.2543461, 37.8250264]",6054998,2127620,C,09X,CCD1,06/11/24  8:40:57 PM,1718147715000,9,2,1
2089124,LOP240611001281,2112 65TH AV,65TH AV,933R,ALARM-RINGER,1718138472000,"[-122.1909154, 37.7652324]",6072922,2105514,C,27Y,CCD6,06/11/24  8:41:12 PM,1718139230000,27,4,3
2089125,LOP240611001282,3611 E 12TH ST,E 12TH ST,417,BRANDISH A WEAPON,1718138579000,"[-122.2223407, 37.7748225]",6063904,2109171,C,23X,CCD5,06/11/24  8:42:59 PM,1718142568000,23,4,2
2089126,LOP240611001283,300 GRAMERCY PL,GRAMERCY PL,SECCK,SECURITY CHECK,1718138781000,"[-122.181714, 37.7291146]",6075345,2092317,C,31Z,CCD7,06/11/24  8:46:21 PM,1718142935000,31,5,3
2089127,LOP240611001285,35TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,23152,DUI ALCOHOL/DRUGS,1718138790000,"[-122.2191301, 37.7821813]",6064881,2111833,C,23X,CCD5,06/11/24  8:46:30 PM,1718139271000,23,4,2
2089128,LOP240611001286,7101 EDGEWATER DR,EDGEWATER DR,911N,POLICE RELATED MATTE,1718138890000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/11/24  8:48:10 PM,1718138890000,31,5,3
2089129,LOP240611001288,2541 E 29TH ST,E 29TH ST,484LP,STOLEN LICENSE PLATE,1718139059000,"[-122.2219072, 37.795081]",6064165,2116544,C,21X,CCD5,06/11/24  8:50:59 PM,1718139570000,21,3,2
2089130,LOP240611001290,10TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1718139219000,"[-122.2497084, 37.7920842]",6056113,2115602,C,19X,CCD2,06/11/24  8:53:39 PM,1718143330000,19,3,2
2089131,LOP240611001291,1831 89TH AV,89TH AV,242,BATTERY,1718139285000,"[-122.1704907, 37.7524627]",6078742,2100759,C,34X,CCD7,06/11/24  8:54:45 PM,1718159341000,34,5,3
2089132,LOP240611001292,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1718139348000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/11/24  8:55:48 PM,1718139354000,31,5,3
2089133,LOP240611001295,3816 PIEDMONT AV,PIEDMONT AV,912,SUSPICIOUS PERSON,1718139538000,"[-122.2554074, 37.8240712]",6054685,2127278,C,09X,CCD1,06/11/24  8:58:58 PM,1718148137000,9,2,1
2089134,LOP240611001294,4544 REINHARDT DR,REINHARDT DR,933R,ALARM-RINGER,1718139526000,"[-122.1828125, 37.7901545]",6075427,2114545,C,25X,CCD4,06/11/24  8:58:46 PM,1718139831000,25,4,2
2089135,LOP240611001296,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415GS,415 GUNSHOTS,1718139540000,"[-122.1854727, 37.7583665]",6074450,2102986,C,26Y,CCD7,06/11/24  8:59:00 PM,1718142732000,26,4,3
2089136,LOP240611001297,2062 85TH AV,85TH AV,933R,ALARM-RINGER,1718139571000,"[-122.1694434, 37.7572761]",6079076,2102506,C,34X,CCD6,06/11/24  8:59:31 PM,1718155856000,34,5,3
2089137,LOP240611001287,10850 MACARTHUR BLVD,MACARTHUR BLVD,911N,POLICE RELATED MATTE,1718139044000,"[-122.1501119, 37.7415951]",6084563,2096698,C,32Y,CCD7,06/11/24  8:50:44 PM,1718139099000,32,5,3
2089153,LOP240611001298,W GRAND AV&SAN PABLO AV,GRAND AV&SAN PABLO AV,929,FIRE,1718139596000,"[-122.2740099, 37.8127727]",6049235,2123266,C,05X,CCD3,06/11/24  8:59:56 PM,1718139726000,5,1,1
2089154,LOP240611001299,2026 41ST AV,41ST AV,415FC,415 FIRE CRACKERS,1718139619000,"[-122.2120469, 37.7778785]",6066899,2110229,C,24X,CCD5,06/11/24  9:00:19 PM,1718139857000,24,4,2
2089155,LOP240611001300,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1718139643000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/11/24  9:00:43 PM,1718139643000,31,5,3
2089156,LOP240611001301,6TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,SECCK,SECURITY CHECK,1718139669000,"[-122.2794124, 37.8006905]",6047591,2118897,C,03Y,CCD3,06/11/24  9:01:09 PM,1718142543000,3,1,1
2089157,LOP240611001302,7101 EDGEWATER DR,EDGEWATER DR,415C,415 UNKNOWN,1718139835000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,06/11/24  9:03:55 PM,1718139836000,31,5,3
2089159,LOP240611001303,1140 65TH AV,65TH AV,594,VANDALISM,1718140160000,"[-122.1976973, 37.7608472]",6070933,2103953,C,26Y,CCD6,06/11/24  9:09:20 PM,1718140661000,26,4,3
2089160,LOP240611001304,1244 97TH AV,97TH AV,415N,DISTURBANCE-NEIGHBOR,1718140192000,"[-122.1736443, 37.7437958]",6077774,2097620,C,33X,CCD7,06/11/24  9:09:52 PM,1718171181000,33,5,3
2089161,LOP240611001306,1415 35TH AV,35TH AV,BTNFO,BEAT INFORMATION,1718140339000,"[-122.2225928, 37.7764422]",6063842,2109762,C,23X,CCD5,06/11/24  9:12:19 PM,1718153362000,23,4,2
2089162,LOP240611001305,1263 88TH AV,88TH AV,R10851,RECOVERED STOLEN VEH,1718140338000,"[-122.1779142, 37.7499867]",6076580,2099896,P,33X,CCD7,06/11/24  9:12:18 PM,1718140347000,33,5,3
2089163,LOP240611001309,3000 E 10TH ST,E 10TH ST,SECCK,SECURITY CHECK,1718140399000,"[-122.2320926, 37.7763112]",6061096,2109765,C,20X,CCD5,06/11/24  9:13:19 PM,1718142981000,20,3,2
2089164,LOP240611001308,2550 SAN PABLO AV,SAN PABLO AV,933R,ALARM-RINGER,1718140360000,"[-122.2750443, 37.8162154]",6048960,2124525,C,06X,CCD3,06/11/24  9:12:40 PM,1718140397000,6,1,1
2089165,LOP240611001307,9400 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1718140350000,"[-122.1725237, 37.7471847]",6078120,2098848,C,34X,CCD7,06/11/24  9:12:30 PM,1718140381000,34,5,3
2089166,LOP240611001310,34 YOSEMITE AV,YOSEMITE AV,911N,POLICE RELATED MATTE,1718140425000,"[-122.2549588, 37.8234077]",6054810,2127034,C,09X,CCD1,06/11/24  9:13:45 PM,1718140425000,9,2,1
2089167,LOP240611001312,1023 101ST AV,101ST AV,NOISE,NOISE-FIXED OR TRANS,1718140510000,"[-122.1745495, 37.7391463]",6077482,2095932,C,32X,CCD7,06/11/24  9:15:10 PM,1718141282000,32,5,3
2089168,LOP240611001313,9860 BANCROFT AV,BANCROFT AV,10851,STOLEN VEHICLE,1718140560000,"[-122.1606154, 37.7471059]",6081562,2098758,C,32Y,CCD7,06/11/24  9:16:00 PM,1718158228000,32,5,3
2089169,LOP240611001315,14TH AV&E 33RD ST,AV&E 33RD ST,415,DISTURBING THE PEACE,1718140572000,"[-122.2274934, 37.8001165]",6062585,2118407,C,17Y,CCD5,06/11/24  9:16:12 PM,1718158173000,17,3,2
2089170,LOP240611001314,77TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,SECCK,SECURITY CHECK,1718140568000,"[-122.1691739, 37.7671464]",6079218,2106098,C,30Y,CCD6,06/11/24  9:16:08 PM,1718146713000,30,5,3
2089171,LOP240611001317,1201 46TH AV,46TH AV,374,DUMP WASTE OR OFFENS,1718140608000,"[-122.2133377, 37.769927]",6066473,2107341,C,26X,CCD5,06/11/24  9:16:48 PM,1718140608000,26,4,3
2089172,LOP240611001318,3600 BROADWAY,BROADWAY,314,INDECENT EXPOSURE,1718140680000,"[-122.2592811, 37.8232884]",6053561,2127014,C,09X,CCD3,06/11/24  9:18:00 PM,1718154153000,9,2,1
