OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2128408,LOP240713000933,HEGENBERGER RD&LEET DR,RD&LEET DR,484,THEFT,1720897954000,"[-122.1985648, 37.7328145]",6070497,2093752,C,31X,CCD7,07/13/24  7:12:34 PM,1720898589000,31,5,3
2128409,LOP240713000935,2906 ADELINE ST,ADELINE ST,911N,POLICE RELATED MATTE,1720898064000,"[-122.2818672, 37.8211941]",6047024,2126375,C,07X,CCD3,07/13/24  7:14:24 PM,1720898070000,7,1,1
2128410,LOP240713000936,2079 CHURCH ST,CHURCH ST,933R,ALARM-RINGER,1720898065000,"[-122.18583, 37.76405]",6074384,2105057,C,30X,CCD6,07/13/24  7:14:25 PM,1720982747000,30,5,3
2128411,LOP240713000937,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1720898144000,"[-122.1854727, 37.7583665]",6074450,2102986,C,26Y,CCD7,07/13/24  7:15:44 PM,1720898144000,26,4,3
2128412,LOP240713000938,EB 51ST OFFRP ST&EB S24,51ST OFFRP ST&EB S24,23152,DUI ALCOHOL/DRUGS,1720898150000,"[-122.2673124, 37.8263876]",6051263,2128186,C,08X,CCD3,07/13/24  7:15:50 PM,1720898150000,8,2,1
2128413,LOP240713000939,2235 108TH AV,108TH AV,10851,STOLEN VEHICLE,1720898304000,"[-122.155645, 37.7404545]",6082956,2096311,C,32Y,CCD7,07/13/24  7:18:24 PM,1720909901000,32,5,3
2128414,LOP240713000941,2ND ST&BROADWAY,ST&BROADWAY,243E,BATTERY ON CO-HABITA,1720898438000,"[-122.2763591, 37.7960614]",6048441,2117195,C,01X,CCD3,07/13/24  7:20:38 PM,1720901761000,1,1,1
2128415,LOP240713000942,3319 VIOLA ST,VIOLA ST,911C,911 HANG UP FROM CP,1720898488000,"[-122.2024174, 37.7898731]",6069761,2114545,C,24Y,CCD4,07/13/24  7:21:28 PM,1720925881000,24,4,2
2128416,LOP240713000943,7101 EDGEWATER DR,EDGEWATER DR,911N,POLICE RELATED MATTE,1720898572000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,07/13/24  7:22:52 PM,1720898573000,31,5,3
2128417,LOP240713000944,1345 E 8TH ST,E 8TH ST,MSDIAL,MISDIAL,1720898593000,"[-122.2470831, 37.7878986]",6056843,2114064,C,19X,CCD2,07/13/24  7:23:13 PM,1720898593000,19,3,2
2128418,LOP240713000945,2651 73RD AV,73RD AV,415C,415 UNKNOWN,1720898613000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,07/13/24  7:23:33 PM,1720899783000,30,5,3
2128419,LOP240713000946,1908 99TH AV,99TH AV,415C,415 UNKNOWN,1720898671000,"[-122.1636428, 37.745124]",6080674,2098052,C,32Y,CCD7,07/13/24  7:24:31 PM,1720899003000,32,5,3
2128420,LOP240713000947,1382 54TH AV,54TH AV,970B,AUTO BLOCKING DRIVEW,1720898684000,"[-122.2052618, 37.7675336]",6068791,2106427,P,26X,CCD5,07/13/24  7:24:44 PM,1720898695000,26,4,3
2128421,LOP240713000948,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1720898783000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,07/13/24  7:26:23 PM,1720898783000,31,5,3
2128422,LOP240713000949,8410 AMELIA ST,AMELIA ST,BTNFO,BEAT INFORMATION,1720898784000,"[-122.1867784, 37.7492861]",6074013,2099687,C,33X,CCD7,07/13/24  7:26:24 PM,1720899188000,33,5,3
2128424,LOP240713000950,2227 SAN PABLO AV,SAN PABLO AV,911N,POLICE RELATED MATTE,1720898813000,"[-122.2740864, 37.8127853]",6049213,2123271,C,07X,CCD3,07/13/24  7:26:53 PM,1720898813000,7,1,1
2128425,LOP240713000951,1728 92ND AV,92ND AV,901D,VEHICLE COLLISION-DR,1720898833000,"[-122.1701934, 37.7503161]",6078814,2099976,C,34X,CCD7,07/13/24  7:27:13 PM,1720908002000,34,5,3
2128426,LOP240713000952,455 7TH ST,7TH ST,10851,STOLEN VEHICLE,1720898930000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,07/13/24  7:28:50 PM,1720901810000,3,1,1
2128427,LOP240713000953,1445 35TH AV,35TH AV,BTNFO,BEAT INFORMATION,1720898946000,"[-122.2222674, 37.7770347]",6063940,2109976,C,23X,CCD5,07/13/24  7:29:06 PM,1720900129000,23,4,2
2128428,LOP240713000954,4214 OAK HILL RD,OAK HILL RD,459AU,AUTO BURGLARY,1720899035000,"[-122.1410077, 37.7635069]",6087335,2104629,C,35Y,CCD7,07/13/24  7:30:35 PM,1720899283000,35,5,3
2128429,LOP240713000955,550 E 20TH ST,E 20TH ST,SMOKE,SMOKE,1720899041000,"[-122.2478307, 37.7993664]",6056705,2118243,C,17X,CCD2,07/13/24  7:30:41 PM,1720899061000,17,3,2
2128430,LOP240713000956,1009 66TH AV,66TH AV,933R,ALARM-RINGER,1720899056000,"[-122.1983569, 37.758827]",6070729,2103221,C,26Y,CCD6,07/13/24  7:30:56 PM,1720899188000,26,4,3
2128431,LOP240713000957,534 E 20TH ST,E 20TH ST,911C,911 HANG UP FROM CP,1720899110000,"[-122.247958, 37.7994799]",6056669,2118285,A,17X,CCD2,07/13/24  7:31:50 PM,1720900577000,17,3,2
2128432,LOP240713000958,1601 6TH AV,6TH AV,911C,911 HANG UP FROM CP,1720899146000,"[-122.251198, 37.7963938]",6055712,2117179,C,17X,CCD2,07/13/24  7:32:26 PM,1720899146000,17,3,2
2128433,LOP240713000959,90TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,SECCK,SECURITY CHECK,1720899199000,"[-122.1613729, 37.755613]",6081398,2101859,C,35X,CCD7,07/13/24  7:33:19 PM,1720915143000,35,5,3
2128434,LOP240713000961,854 WALKER AV,WALKER AV,242,BATTERY,1720899326000,"[-122.2450745, 37.8143608]",6057603,2123687,C,14Y,CCD2,07/13/24  7:35:26 PM,1720969461000,14,2,2
2128435,LOP240713000963,2501 HUMBOLDT AV,HUMBOLDT AV,A10851,ATTEMPTED AUTO THEFT,1720899413000,"[-122.2125093, 37.7889277]",6066839,2114254,C,24Y,CCD4,07/13/24  7:36:53 PM,1720899886000,24,4,2
2128436,LOP240713000964,2912 ADELINE ST,ADELINE ST,459AU,AUTO BURGLARY,1720899423000,"[-122.2818477, 37.8212439]",6047030,2126393,C,07X,CCD3,07/13/24  7:37:03 PM,1720984823000,7,1,1
2128437,LOP240713000965,122 VICENTE RD,VICENTE RD,459AU,AUTO BURGLARY,1720899445000,"[-122.2338341, 37.856989]",6061137,2139146,C,13Y,CCD1,07/13/24  7:37:25 PM,1720903580000,13,2,1
2128438,LOP240713000971,1330 JACKSON ST,JACKSON ST,945A,AMBULANCE REQUESTED,1720899659000,"[-122.2654807, 37.8015014]",6051621,2119116,C,03X,CCD2,07/13/24  7:40:59 PM,1720899660000,3,1,1
2128439,LOP240713000972,1527 14TH AV,14TH AV,ELEC,ELECTRONIC DEVICE,1720899702000,"[-122.2450259, 37.7903462]",6057454,2114944,C,19X,CCD2,07/13/24  7:41:42 PM,1720911052000,19,3,2
2128440,LOP240713000966,DOOLITTLE DR&HEGENBERGER RD,DR&HEGENBERGER RD,976,CAR STOP,1720899449000,"[-122.2022107, 37.7267986]",6069403,2091581,C,31X,CCD7,07/13/24  7:37:29 PM,1720906563000,31,5,3
2128441,LOP240713000973,FOOTHILL BLVD&HAVENSCOURT BLVD,BLVD&HAVENSCOURT BLVD,SECCK,SECURITY CHECK,1720899799000,"[-122.1818464, 37.770419]",6075577,2107355,C,29X,CCD6,07/13/24  7:43:19 PM,1720908049000,29,5,3
2128442,LOP240713000974,1330 JACKSON ST,JACKSON ST,242,BATTERY,1720899904000,"[-122.2654807, 37.8015014]",6051621,2119116,C,03X,CCD2,07/13/24  7:45:04 PM,1720904135000,3,1,1
2128443,LOP240713000975,934 APGAR ST,APGAR ST,933MA,ALARM-MANUALLY ACTIV,1720900013000,"[-122.2750463, 37.8291858]",6049049,2129247,C,06X,CCD1,07/13/24  7:46:53 PM,1720904563000,6,1,1
2128444,LOP240713000976,1514 JACKSON ST,JACKSON ST,912,SUSPICIOUS PERSON,1720900138000,"[-122.2645369, 37.8030098]",6051904,2119660,C,04X,CCD3,07/13/24  7:48:58 PM,1720903740000,4,1,1
2128445,LOP240713000977,FRUITVALE AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,SIDESH,SIDESHOW,1720900203000,"[-122.2161549, 37.8003535]",6065862,2118433,C,22X,CCD4,07/13/24  7:50:03 PM,1720908037000,22,3,2
2128446,LOP240713000978,501 ATHOL AV,ATHOL AV,10851,STOLEN VEHICLE,1720900205000,"[-122.2456143, 37.8035963]",6057374,2119771,C,15X,CCD2,07/13/24  7:50:05 PM,1720909162000,15,3,2
2128447,LOP240713000979,285 HEGENBERGER RD,HEGENBERGER RD,459AU,AUTO BURGLARY,1720900233000,"[-122.1984661, 37.7331868]",6070528,2093887,C,31X,CCD7,07/13/24  7:50:33 PM,1720900381000,31,5,3
2128448,LOP240713000981,3723 CARRINGTON ST,CARRINGTON ST,242,BATTERY,1720900280000,"[-122.2132536, 37.7818823]",6066577,2111693,C,23X,CCD5,07/13/24  7:51:20 PM,1720913711000,23,4,2
2128449,LOP240713000980,73RD AV&BANCROFT AV,AV&BANCROFT AV,976,CAR STOP,1720900261000,"[-122.1771425, 37.7657615]",6076906,2105635,C,30X,CCD6,07/13/24  7:51:01 PM,1720901791000,30,5,3
2128450,LOP240713000982,CAMPBELL ST&W GRAND AV,ST&W GRAND AV,WELCK,WELFARE CHECK -- CHE,1720900331000,"[-122.2908946, 37.8174619]",6044391,2125066,C,05Y,CCD3,07/13/24  7:52:11 PM,1720901410000,5,1,1
2128451,LOP240713000983,1514 JACKSON ST,JACKSON ST,417,BRANDISH A WEAPON,1720900421000,"[-122.2645369, 37.8030098]",6051904,2119660,C,04X,CCD3,07/13/24  7:53:41 PM,1720904380000,4,1,1
2128452,LOP240713000985,104TH AV&BIRCH ST,AV&BIRCH ST,976,CAR STOP,1720900873000,"[-122.1621202, 37.7415417]",6081091,2096740,C,32X,CCD7,07/13/24  8:01:13 PM,1720905496000,32,5,3
2128453,LOP240713000987,75TH AV&HAMILTON ST,AV&HAMILTON ST,976,CAR STOP,1720900888000,"[-122.1897224, 37.7558335]",6073205,2102086,C,26Y,CCD7,07/13/24  8:01:28 PM,1720903591000,26,4,3
2128454,LOP240713000988,104TH AV&BIRCH ST,AV&BIRCH ST,976,CAR STOP,1720900911000,"[-122.1621202, 37.7415417]",6081091,2096740,C,32X,CCD7,07/13/24  8:01:51 PM,1720908482000,32,5,3
2128455,LOP240713000989,HEGENBERGER RD&LEET DR,RD&LEET DR,459AU,AUTO BURGLARY,1720900944000,"[-122.1985648, 37.7328145]",6070497,2093752,C,31X,CCD7,07/13/24  8:02:24 PM,1720901190000,31,5,3
2128456,LOP240713000990,1100 MACARTHUR BLVD,MACARTHUR BLVD,415,DISTURBING THE PEACE,1720900963000,"[-122.2337393, 37.8040132]",6060807,2119859,C,17Y,CCD2,07/13/24  8:02:43 PM,1720909189000,17,3,2
2128457,LOP240713000991,9000 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1720900967000,"[-122.1743044, 37.7496041]",6077621,2099738,C,34X,CCD7,07/13/24  8:02:47 PM,1720925890000,34,5,3
2128458,LOP240713000994,1601 13TH AV,13TH AV,415C,415 UNKNOWN,1720901121000,"[-122.2453695, 37.7912696]",6057361,2115282,C,17X,CCD2,07/13/24  8:05:21 PM,1720909518000,17,3,2
2128459,LOP240713000993,HAWTHORNE AV&TELEGRAPH AV,AV&TELEGRAPH AV,901,VEHICLE COLLISION/PR,1720901105000,"[-122.2665691, 37.8213473]",6051443,2126347,C,08X,CCD3,07/13/24  8:05:05 PM,1720903620000,8,2,1
2128460,LOP240713000995,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1720901138000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,07/13/24  8:05:38 PM,1720901163000,31,5,3
2128461,LOP240713000996,1416 90TH AV,90TH AV,MSDIAL,MISDIAL,1720901182000,"[-122.1741428, 37.7496476]",6077668,2099753,C,34X,CCD7,07/13/24  8:06:22 PM,1720901182000,34,5,3
2128462,LOP240713000968,26TH ST&BROADWAY,ST&BROADWAY,459AU,AUTO BURGLARY,1720899464000,"[-122.2646037, 37.8148531]",6051966,2123972,C,08X,CCD3,07/13/24  7:37:44 PM,1720902002000,8,2,1
2128463,LOP240713000984,W GRAND AV&WILLOW ST,GRAND AV&WILLOW ST,WELCK,WELFARE CHECK -- CHE,1720900522000,"[-122.2922013, 37.8180903]",6044018,2125302,C,05Y,CCD3,07/13/24  7:55:22 PM,1720901615000,5,1,1
2128464,LOP240713000998,7164 BUCKINGHAM BLVD,BUCKINGHAM BLVD,459AU,AUTO BURGLARY,1720901329000,"[-122.2216292, 37.8608758]",6064686,2140496,C,13Y,CCD1,07/13/24  8:08:49 PM,1720925330000,13,2,1
2128465,LOP240713000999,12749 BROOKPARK RD,BROOKPARK RD,933R,ALARM-RINGER,1720901337000,"[-122.1549146, 37.7938537]",6083511,2115748,C,25Y,CCD6,07/13/24  8:08:57 PM,1720902549000,25,4,2
2128466,LOP240713001000,HIGH ST&INTERNATIONAL BLVD,ST&INTERNATIONAL BLVD,23103,RECKLESS DRIVING,1720901415000,"[-122.2148643, 37.7723522]",6066048,2108232,C,23X,CCD5,07/13/24  8:10:15 PM,1720902981000,23,4,2
2128467,LOP240713001001,2615 E 12TH ST,E 12TH ST,459,BURGLARY,1720901449000,"[-122.2332748, 37.7804085]",6060782,2111263,C,20X,CCD5,07/13/24  8:10:49 PM,1720904456000,20,3,2
2128468,LOP240713001002,482 49TH ST,49TH ST,933S,ALARM-SILENT,1720901591000,"[-122.2621372, 37.8359497]",6052823,2131639,C,12X,CCD1,07/13/24  8:13:11 PM,1720902275000,12,2,1
2128469,LOP240713001004,1101 29TH AV,29TH AV,933R,ALARM-RINGER,1720901602000,"[-122.2308486, 37.7774282]",6061463,2110165,C,20X,CCD5,07/13/24  8:13:22 PM,1720905616000,20,3,2
2128470,LOP240713001006,HEGENBERGER RD&LEET DR,RD&LEET DR,459AU,AUTO BURGLARY,1720901664000,"[-122.1985648, 37.7328145]",6070497,2093752,C,31X,CCD7,07/13/24  8:14:24 PM,1720904291000,31,5,3
2128471,LOP240713001005,1300 42ND AV,42ND AV,SECCK,SECURITY CHECK,1720901660000,"[-122.2168975, 37.7725863]",6065462,2108328,C,23X,CCD5,07/13/24  8:14:20 PM,1720906655000,23,4,2
2128472,LOP240713001007,1217 71ST AV,71ST AV,945A,AMBULANCE REQUESTED,1720901743000,"[-122.1899892, 37.7591972]",6073150,2103312,C,26Y,CCD7,07/13/24  8:15:43 PM,1720901744000,26,4,3
2128473,LOP240713001008,2500 7TH ST,7TH ST,SECCK,SECURITY CHECK,1720901788000,"[-122.333647, 37.8059659]",6031962,2121120,C,02Y,CCD3,07/13/24  8:16:28 PM,1720904120000,2,1,1
2128474,LOP240713001009,1948 42ND AV,42ND AV,5150B,INSANE PERSON-VIOLEN,1720901867000,"[-122.2123241, 37.776394]",6066809,2109690,C,24X,CCD5,07/13/24  8:17:47 PM,1720906450000,24,4,2
2128475,LOP240713001010,5146 FAIRFAX AV,FAIRFAX AV,242,BATTERY,1720902006000,"[-122.2008562, 37.7744505]",6070110,2108922,C,27X,CCD4,07/13/24  8:20:06 PM,1720907669000,27,4,3
2128476,LOP240713001011,22ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1720902201000,"[-122.2378957, 37.7845788]",6059475,2112806,C,19X,CCD2,07/13/24  8:23:21 PM,1720903657000,19,3,2
2128477,LOP240713001012,4006 MACARTHUR BLVD,MACARTHUR BLVD,933R,ALARM-RINGER,1720902216000,"[-122.1976213, 37.7905273]",6071151,2114758,P,25X,CCD4,07/13/24  8:23:36 PM,1720902216000,25,4,2
2128478,LOP240713001014,E 10TH ST&5TH AV,10TH ST&5TH AV,SECCK,SECURITY CHECK,1720902250000,"[-122.2566806, 37.7937385]",6054110,2116242,C,19X,CCD2,07/13/24  8:24:10 PM,1720903478000,19,3,2
2128479,LOP240713001013,3968 OAK HILL RD,OAK HILL RD,933R,ALARM-RINGER,1720902225000,"[-122.1424522, 37.7587321]",6086887,2102898,C,35Y,CCD7,07/13/24  8:23:45 PM,1720960322000,35,5,3
2128480,LOP240713001015,77TH AV&HAWLEY ST,AV&HAWLEY ST,SECCK,SECURITY CHECK,1720902255000,"[-122.1922243, 37.7525152]",6072460,2100891,C,26Y,CCD7,07/13/24  8:24:15 PM,1720902596000,26,4,3
2128481,LOP240713001016,3000 E 9TH ST,E 9TH ST,415C,415 UNKNOWN,1720902381000,"[-122.2327441, 37.77531]",6060901,2109404,C,20X,CCD5,07/13/24  8:26:21 PM,1720921508000,20,3,2
2128482,LOP240713001017,455 7TH ST,7TH ST,ADMIN,ADMIN WORK,1720902527000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,07/13/24  8:28:47 PM,1720903112000,3,1,1
2128483,LOP240713001018,35TH AV&ALEXANDER CT,AV&ALEXANDER CT,912,SUSPICIOUS PERSON,1720902536000,"[-122.2183108, 37.7829706]",6065123,2112116,C,24X,CCD5,07/13/24  8:28:56 PM,1720912346000,24,4,2
2128484,LOP240713001019,150 MOSS WY,MOSS WY,211,ROBBERY,1720902663000,"[-122.2557561, 37.8228574]",6054576,2126838,C,08X,CCD1,07/13/24  8:31:03 PM,1720922110000,8,2,1
2128485,LOP240713001021,2940 E 22ND ST,E 22ND ST,246,SHOOTING AT/INTO AN,1720902728000,"[-122.2236536, 37.7854691]",6063596,2113054,P,21Y,CCD5,07/13/24  8:32:08 PM,1720902749000,21,3,2
2128486,LOP240713001020,2860 BROOKDALE AV,BROOKDALE AV,SECCK,SECURITY CHECK,1720902725000,"[-122.217765, 37.7930401]",6065348,2115779,P,21Y,CCD5,07/13/24  8:32:05 PM,1720902725000,21,3,2
2128487,LOP240713001022,815 MEAD AV,MEAD AV,415E,LOUD MUSIC,1720902849000,"[-122.2756319, 37.8163137]",6048791,2124564,C,07X,CCD3,07/13/24  8:34:09 PM,1720904298000,7,1,1
2128488,LOP240713001024,5707 BROOKDALE AV,BROOKDALE AV,945A,AMBULANCE REQUESTED,1720902901000,"[-122.1931002, 37.7725844]",6072339,2108202,C,29X,CCD6,07/13/24  8:35:01 PM,1720902902000,29,5,3
2128489,LOP240713001025,5345 FOOTHILL BLVD,FOOTHILL BLVD,911C,911 HANG UP FROM CP,1720903003000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,07/13/24  8:36:43 PM,1720903003000,27,4,3
2128490,LOP240713001027,HEGENBERGER RD&PARDEE DR,RD&PARDEE DR,953,INVESTIGATE REPORT O,1720903054000,"[-122.2002146, 37.7296429]",6069999,2092606,C,31X,CCD7,07/13/24  8:37:34 PM,1720903054000,31,5,3
2128491,LOP240713001028,5345 FOOTHILL BLVD,FOOTHILL BLVD,911C,911 HANG UP FROM CP,1720903115000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,07/13/24  8:38:35 PM,1720907724000,27,4,3
2128492,LOP240713001029,7TH ST&MARKET ST,ST&MARKET ST,23103,RECKLESS DRIVING,1720903237000,"[-122.2829412, 37.8027632]",6046586,2119671,C,02X,CCD3,07/13/24  8:40:37 PM,1720903826000,2,1,1
2128493,LOP240713001030,2264 E 21ST ST,E 21ST ST,911C,911 HANG UP FROM CP,1720903289000,"[-122.2322083, 37.7889888]",6061148,2114381,C,18X,CCD2,07/13/24  8:41:29 PM,1720911032000,18,3,2
2128494,LOP240713001031,243 30TH ST,30TH ST,242,BATTERY,1720903376000,"[-122.2611242, 37.8183633]",6052995,2125231,A,08X,CCD3,07/13/24  8:42:56 PM,1720903864000,8,2,1
2128495,LOP240713001033,GRAND AV&MANDANA BLVD,AV&MANDANA BLVD,SECCK,SECURITY CHECK,1720903399000,"[-122.2462424, 37.8142584]",6057265,2123656,C,14Y,CCD2,07/13/24  8:43:19 PM,1720904493000,14,2,2
2128496,LOP240713001032,322 LEWIS ST,LEWIS ST,MPRISK,MISSING PERSON AT RI,1720903380000,"[-122.2986533, 37.8042799]",6042058,2120310,C,02Y,CCD3,07/13/24  8:43:00 PM,1720903927000,2,1,1
2128497,LOP240713001034,150 HEGENBERGER RD,HEGENBERGER RD,911C,911 HANG UP FROM CP,1720903435000,"[-122.19974, 37.7303639]",6070141,2092866,C,31Y,CCD7,07/13/24  8:43:55 PM,1720925895000,31,5,3
2128498,LOP240713001035,2142 E 12TH ST,E 12TH ST,976,CAR STOP,1720903500000,"[-122.239222, 37.7841692]",6059089,2112664,C,19X,CCD2,07/13/24  8:45:00 PM,1720907380000,19,3,2
2128499,LOP240713001036,19TH ST&RASHIDA MUHAMMAD ST,ST&RASHIDA MUHAMMAD ST,949,SUSPICIOUS VEHICLE,1720903558000,"[-122.2715702, 37.8086178]",6049911,2121740,C,04X,CCD3,07/13/24  8:45:58 PM,1720905574000,4,1,1
2128500,LOP240713001037,14TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1720903601000,"[-122.2461564, 37.7894066]",6057121,2114608,C,19X,CCD2,07/13/24  8:46:41 PM,1720903601000,19,3,2
2128501,LOP240713001038,83RD AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,976,CAR STOP,1720903646000,"[-122.1785912, 37.7551465]",6076418,2101778,C,33X,CCD7,07/13/24  8:47:26 PM,1720906996000,33,5,3
2128502,LOP240713001040,831 BROADWAY,BROADWAY,211S,SILENT ROBBERY ALARM,1720903726000,"[-122.2737049, 37.8004414]",6049238,2118775,C,03Y,CCD3,07/13/24  8:48:46 PM,1720906512000,3,1,1
2128503,LOP240713001041,26TH ST&BROADWAY,ST&BROADWAY,912,SUSPICIOUS PERSON,1720903741000,"[-122.2646037, 37.8148531]",6051966,2123972,C,08X,CCD3,07/13/24  8:49:01 PM,1720903835000,8,2,1
2128504,LOP240713001043,1106 102ND AV,102ND AV,415E,LOUD MUSIC,1720903840000,"[-122.1731351, 37.7388505]",6077889,2095817,C,32X,CCD7,07/13/24  8:50:40 PM,1720919204000,32,5,3
2128505,LOP240713001044,LAKESHORE AV&TRESTLE GLEN RD,AV&TRESTLE GLEN RD,SECCK,SECURITY CHECK,1720903979000,"[-122.2432267, 37.8110178]",6058114,2122460,C,16X,CCD2,07/13/24  8:52:59 PM,1720909633000,16,3,2
2128506,LOP240713001046,2401 SAN PABLO AV,SAN PABLO AV,10851,STOLEN VEHICLE,1720904204000,"[-122.2745993, 37.814835]",6049079,2124020,C,07X,CCD3,07/13/24  8:56:44 PM,1720915923000,7,1,1
2128507,LOP240713001047,73RD AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1720904272000,"[-122.1870445, 37.759179]",6074001,2103290,C,26Y,CCD7,07/13/24  8:57:52 PM,1720907613000,26,4,3
2128508,LOP240713001049,1720 MACARTHUR BLVD,MACARTHUR BLVD,415C,415 UNKNOWN,1720904411000,"[-122.2213856, 37.8002058]",6064350,2118407,C,16Y,CCD5,07/13/24  9:00:11 PM,1720904421000,16,3,2
2128509,LOP240713001050,1315 GLENFIELD AV,GLENFIELD AV,10851,STOLEN VEHICLE,1720904450000,"[-122.2222712, 37.8073428]",6064142,2121010,C,16Y,CCD5,07/13/24  9:00:50 PM,1720904581000,16,3,2
2128510,LOP240713001051,2525 COOLIDGE AV,COOLIDGE AV,10851,STOLEN VEHICLE,1720904485000,"[-122.2180311, 37.7876333]",6065235,2113812,C,21Y,CCD5,07/13/24  9:01:25 PM,1720988523000,21,3,2
2128511,LOP240713001052,REDWOOD RD&SKYLINE BLVD,RD&SKYLINE BLVD,949,SUSPICIOUS VEHICLE,1720904509000,"[-122.1707786, 37.7989533]",6078961,2117686,C,22Y,CCD4,07/13/24  9:01:49 PM,1720904753000,22,3,2
2128512,LOP240713001053,7195 BUCKINGHAM BLVD,BUCKINGHAM BLVD,BTNFO,BEAT INFORMATION,1720904616000,"[-122.2211995, 37.8611705]",6064812,2140601,C,13Y,CCD1,07/13/24  9:03:36 PM,1720913389000,13,2,1
